,0,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,ASSET-BACKED SECURITIES,CONSTRUCTION AND ENGINEERING,DIVERSIFIED HOLDINGS,FINANCIAL SERVICES,INDUSTRIAL PRODUCTS,INFRASTRUCTURES AND UTILITIES,MINING & PETROLEUM,PLANTATION AND AGRICULTURE,PROPERTY AND REAL ESTATE,PUBLIC FINANCE,TRADING & SERVICES
12646,1015,4.065,2.3,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12647,1015,3.551,2.7,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12648,1015,3.49,2.3,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12649,1015,3.503,2.3,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12650,1015,3.253,1.7,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12651,1015,3.247,1.3,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12652,1015,3.193,1.3,2,5.85,120,0,0,0,0,0,1,0,0,0,0,0
12653,1015,3.177,0.0,2,5.85,84,0,0,0,0,0,1,0,0,0,0,0
12654,1016,3.83,3.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12655,1016,3.502,3.0,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12656,1016,3.691,2.7,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12657,1016,3.77,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12658,1016,3.733,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12659,1016,3.506,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12660,1016,3.306,2.7,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12661,1016,3.945,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12662,1016,3.335,2.7,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12663,1016,3.245,2.7,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12664,1016,3.281,2.7,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12665,1016,2.953,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12666,1016,2.925,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12667,1016,2.973,2.3,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12668,1016,2.919,2.0,2,4.88,120,0,0,0,0,0,1,0,0,0,0,0
12669,1017,4.188,2.3,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12670,1017,4.007,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12671,1017,4.101,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12672,1017,4.137,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12673,1017,4.105,0.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12674,1017,3.827,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12675,1017,3.7,1.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12676,1017,4.386,1.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12677,1017,3.805,2.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12678,1017,3.742,2.3,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12679,1017,3.785,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12680,1017,3.504,2.0,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12681,1017,3.455,1.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12682,1017,3.405,1.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12683,1017,3.379,1.7,2,5.5,120,0,0,0,0,0,1,0,0,0,0,0
12684,1018,4.204,0.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12685,1018,4.038,0.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12686,1018,4.116,0.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12687,1018,4.133,0.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12688,1018,4.125,0.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12689,1018,3.825,2.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12690,1018,3.682,2.0,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12691,1018,4.362,1.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12692,1018,3.786,1.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12693,1018,3.715,1.3,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12694,1018,3.642,2.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12695,1018,3.392,1.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12696,1018,3.34,1.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12697,1018,3.331,2.3,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12698,1018,3.277,2.7,2,5.34,120,0,0,0,0,0,1,0,0,0,0,0
12699,1019,4.261,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12700,1019,4.084,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12701,1019,4.179,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12702,1019,4.216,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12703,1019,4.189,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12704,1019,3.902,3.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12705,1019,3.775,2.7,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12706,1019,4.457,2.7,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12707,1019,3.948,2.3,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12708,1019,3.878,2.3,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12709,1019,3.892,2.3,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12710,1019,3.591,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12711,1019,3.551,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12712,1019,3.507,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12713,1019,3.483,0.0,2,5.31,120,0,0,0,0,0,1,0,0,0,0,0
12714,1020,4.247,2.7,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12715,1020,4.082,2.3,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12716,1020,4.113,2.3,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12717,1020,4.15,2.3,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12718,1020,4.127,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12719,1020,3.848,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12720,1020,3.72,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12721,1020,4.402,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12722,1020,3.844,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12723,1020,3.768,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12724,1020,3.782,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12725,1020,3.476,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12726,1020,3.42,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12727,1020,3.396,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12728,1020,3.374,0.0,2,5.6,120,0,0,0,0,0,1,0,0,0,0,0
12729,1021,4.33,3.3,2,4.75,180,0,0,0,0,0,1,0,0,0,0,0
12730,1021,4.138,3.0,2,4.75,180,0,0,0,0,0,1,0,0,0,0,0
12731,1021,4.241,2.7,2,4.75,180,0,0,0,0,0,1,0,0,0,0,0
12732,1021,4.278,2.7,2,4.75,180,0,0,0,0,0,1,0,0,0,0,0
12733,1021,4.286,2.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12734,1021,4.008,1.3,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12735,1021,3.91,0.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12736,1021,4.556,0.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12737,1021,4.014,0.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12738,1021,3.933,0.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12739,1021,3.971,0.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12740,1021,3.686,2.0,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12741,1021,3.818,1.7,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12742,1021,3.808,1.7,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12743,1021,3.788,1.3,2,4.75,120,0,0,0,0,0,1,0,0,0,0,0
12744,1022,4.203,0.0,2,5.27,180,0,1,0,0,0,0,0,0,0,0,0
12745,1022,4.041,0.0,2,5.27,180,0,1,0,0,0,0,0,0,0,0,0
12746,1022,4.128,0.0,2,5.27,180,0,1,0,0,0,0,0,0,0,0,0
12747,1022,4.119,0.0,2,5.27,180,0,1,0,0,0,0,0,0,0,0,0
12748,1022,4.112,0.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12749,1022,3.811,2.7,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12750,1022,3.634,2.3,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12751,1022,4.335,2.3,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12752,1022,3.777,2.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12753,1022,3.706,2.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12754,1022,3.714,2.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12755,1022,3.465,0.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12756,1022,3.406,0.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12757,1022,3.392,0.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12758,1022,3.36,0.0,2,5.27,120,0,1,0,0,0,0,0,0,0,0,0
12759,1023,6.399,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12760,1023,6.29,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12761,1023,6.396,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12762,1023,6.366,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12763,1023,6.225,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12764,1023,5.923,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12765,1023,5.737,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12766,1023,6.389,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12767,1023,6.101,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12768,1023,5.387,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12769,1023,5.415,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12770,1023,5.351,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12771,1023,5.331,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12772,1023,5.305,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12773,1023,5.298,0.0,2,5.9,180,0,0,0,0,0,1,0,0,0,0,0
12774,1024,4.277,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12775,1024,4.134,3.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12776,1024,4.253,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12777,1024,4.29,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12778,1024,4.255,2.3,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12779,1024,3.929,2.3,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12780,1024,3.799,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12781,1024,4.497,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12782,1024,3.995,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12783,1024,3.919,2.3,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12784,1024,3.921,2.3,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12785,1024,3.681,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12786,1024,3.614,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12787,1024,3.565,2.3,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12788,1024,3.551,2.0,2,5.85,180,0,0,0,0,0,1,0,0,0,0,0
12789,1025,4.302,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12790,1025,4.158,3.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12791,1025,4.277,2.3,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12792,1025,4.312,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12793,1025,4.276,2.7,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12794,1025,3.959,2.3,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12795,1025,3.829,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12796,1025,4.513,2.3,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12797,1025,4.014,3.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12798,1025,3.954,2.7,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12799,1025,3.958,2.3,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12800,1025,3.719,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12801,1025,3.653,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12804,1026,4.691,2.3,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12805,1026,4.523,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12806,1026,4.628,2.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12807,1026,7.341,1.7,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12808,1026,7.181,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12809,1026,6.844,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12810,1026,6.514,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12811,1026,7.137,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12812,1026,6.852,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12813,1026,6.739,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12814,1026,6.774,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12815,1026,6.769,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12816,1026,6.775,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12817,1026,6.753,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12818,1027,4.569,1.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12819,1027,4.469,2.3,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12820,1027,4.585,1.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12821,1027,4.607,2.3,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12822,1027,4.606,2.0,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12823,1027,4.365,1.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12824,1027,4.466,1.3,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12825,1027,5.168,1.3,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12826,1027,4.776,2.0,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12827,1027,4.693,1.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12828,1027,4.704,1.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12829,1027,4.517,1.3,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12830,1027,4.523,3.0,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12831,1027,4.516,3.0,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12832,1027,4.496,2.7,2,5.77,180,0,0,0,0,0,1,0,0,0,0,0
12833,1028,4.609,3.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12834,1028,4.448,3.7,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12835,1028,4.559,3.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12836,1028,4.578,3.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12837,1028,4.578,2.7,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12838,1028,4.314,2.7,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12839,1028,4.183,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12840,1028,4.895,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12841,1028,4.397,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12842,1028,4.321,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12843,1028,4.33,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12844,1028,4.027,0.0,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12845,1028,3.966,3.3,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12846,1028,3.995,2.7,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12847,1028,3.972,2.7,2,5.79,180,0,0,0,0,0,1,0,0,0,0,0
12848,1029,5.085,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12849,1029,4.922,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12850,1029,4.992,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12851,1029,4.987,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12852,1029,4.973,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12853,1029,4.737,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12854,1029,4.601,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12855,1029,5.31,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12856,1029,4.812,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12857,1029,4.737,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12858,1029,4.778,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12859,1029,4.475,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12860,1029,4.44,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12861,1029,4.417,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12862,1029,4.394,0.0,2,6.2,180,0,0,0,0,0,1,0,0,0,0,0
12863,1030,4.329,2.0,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12864,1030,4.224,1.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12865,1030,4.254,1.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12866,1030,4.267,3.0,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12867,1030,4.249,2.3,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12868,1030,4.015,2.3,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12869,1030,3.888,2.0,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12870,1030,4.634,2.0,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12871,1030,4.13,2.3,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12872,1030,4.059,1.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12873,1030,4.107,1.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12874,1030,3.58,2.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12875,1030,3.5,2.7,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12876,1030,3.601,2.3,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12877,1030,3.611,2.3,2,5.45,180,0,0,0,0,0,1,0,0,0,0,0
12878,1031,4.261,2.3,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12879,1031,4.171,2.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12880,1031,4.211,3.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12881,1031,4.216,3.3,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12882,1031,4.199,3.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12883,1031,3.967,2.7,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12884,1031,3.842,2.7,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12885,1031,4.582,2.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12886,1031,4.089,2.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12887,1031,4.013,1.3,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12888,1031,4.052,0.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12889,1031,3.565,0.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12890,1031,3.461,2.0,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12891,1031,3.551,1.7,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12892,1031,3.56,2.7,2,5.41,180,0,0,0,0,0,1,0,0,0,0,0
12893,1032,4.819,3.7,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12894,1032,4.424,3.0,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12895,1032,4.507,3.3,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12896,1032,4.508,3.0,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12897,1032,4.521,3.3,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12898,1032,4.23,3.3,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12899,1032,4.078,3.7,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12900,1032,4.727,3.0,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12901,1032,4.218,3.0,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12902,1032,4.173,2.7,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12903,1032,4.194,2.7,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12907,1032,3.964,2.0,2,6.35,180,0,0,0,0,0,1,0,0,0,0,0
12908,1033,4.853,3.7,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12909,1033,4.443,4.0,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12910,1033,4.53,3.7,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12911,1033,4.534,3.0,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12912,1033,4.548,3.0,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12913,1033,4.263,2.7,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12915,1033,4.768,2.3,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12916,1033,4.257,2.0,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12917,1033,4.216,2.3,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12918,1033,4.236,2.7,2,6.39,180,0,0,0,0,0,1,0,0,0,0,0
12923,1034,5.57,2.7,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12924,1034,5.412,2.7,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12925,1034,5.482,2.7,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12926,1034,5.474,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12927,1034,5.422,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12928,1034,5.161,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12929,1034,5.012,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12930,1034,5.724,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12931,1034,5.274,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12932,1034,5.204,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12933,1034,5.185,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12934,1034,4.982,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12935,1034,4.919,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12936,1034,4.92,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12937,1034,4.886,0.0,2,6.15,180,0,0,0,0,0,1,0,0,0,0,0
12938,1035,3.979,3.0,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12939,1035,3.669,2.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12940,1035,3.863,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12941,1035,3.93,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12942,1035,3.98,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12943,1035,3.599,3.0,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12944,1035,3.34,2.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12945,1035,4.183,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12946,1035,3.492,2.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12947,1035,3.468,2.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12948,1035,3.62,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12949,1035,3.226,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12950,1035,3.256,2.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12951,1035,3.345,1.7,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12952,1035,3.334,2.3,2,5.02,180,0,0,1,0,0,0,0,0,0,0,0
12953,1036,5.416,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12954,1036,5.255,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12955,1036,5.288,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12956,1036,5.278,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12957,1036,5.265,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12958,1036,5.006,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12959,1036,4.887,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12960,1036,5.601,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12961,1036,5.101,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12962,1036,5.033,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12963,1036,5.022,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12964,1036,4.779,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12965,1036,4.707,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12966,1036,4.712,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
12967,1036,4.686,0.0,2,6.4,180,0,0,0,0,0,1,0,0,0,0,0
