,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
11239,2020-04-01,859,4.354,2.0,2.0,4.75,0,5.597,102.265,105.873,105.298,103.711,103.736,103.709,103.965,105.873
11240,2020-05-01,859,3.757,2.0,2.0,4.75,0,5.544,105.737,102.265,105.873,105.298,103.711,103.736,103.709,102.265
11241,2020-06-01,859,3.695,1.7,2.0,4.75,0,5.472,106.048,105.737,102.265,105.873,105.298,103.711,103.736,105.737
11242,2020-07-01,859,3.745,2.3,2.0,4.75,0,5.513,105.686,106.048,105.737,102.265,105.873,105.298,103.711,106.048
11243,2020-08-01,859,3.466,2.0,2.0,4.75,0,5.439,107.238,105.686,106.048,105.737,102.265,105.873,105.298,105.686
11244,2020-09-01,859,3.585,2.7,2.0,4.75,0,5.355,106.467,107.238,105.686,106.048,105.737,102.265,105.873,107.238
11245,2020-10-01,859,3.517,2.0,2.0,4.75,0,5.277,106.779,106.467,107.238,105.686,106.048,105.737,102.265,106.467
11246,2020-11-01,859,3.491,2.0,2.0,4.75,0,5.193,106.841,106.779,106.467,107.238,105.686,106.048,105.737,106.779
11248,2019-09-01,860,3.931,0.0,2.0,5.21,0,6.392,108.522,107.365,0.0,0.0,0.0,0.0,0.0,107.365
11249,2019-10-01,860,4.012,0.0,2.0,5.21,0,6.31,107.89,108.522,107.365,0.0,0.0,0.0,0.0,108.522
11250,2019-11-01,860,4.022,0.0,2.0,5.21,0,6.226,107.748,107.89,108.522,107.365,0.0,0.0,0.0,107.89
11251,2019-12-01,860,4.001,0.0,2.0,5.21,0,6.144,107.819,107.748,107.89,108.522,107.365,0.0,0.0,107.748
11252,2020-01-01,860,3.979,0.0,2.0,5.21,0,6.211,107.894,107.819,107.748,107.89,108.522,107.365,0.0,107.819
11253,2020-02-01,860,3.71,3.0,2.0,5.21,0,6.144,109.614,107.894,107.819,107.748,107.89,108.522,107.365,107.894
11254,2020-03-01,860,3.541,3.3,2.0,5.21,0,6.081,110.666,109.614,107.894,107.819,107.748,107.89,108.522,109.614
11255,2020-04-01,860,4.185,3.0,2.0,5.21,0,5.955,106.332,110.666,109.614,107.894,107.819,107.748,107.89,110.666
11256,2020-05-01,860,3.578,2.7,2.0,5.21,0,5.909,110.2,106.332,110.666,109.614,107.894,107.819,107.748,106.332
11257,2020-06-01,860,3.543,2.3,2.0,5.21,0,5.836,110.335,110.2,106.332,110.666,109.614,107.894,107.819,110.2
11258,2020-07-01,860,3.528,2.3,2.0,5.21,0,5.894,110.33,110.335,110.2,106.332,110.666,109.614,107.894,110.335
11259,2020-08-01,860,3.269,2.0,2.0,5.21,0,5.821,111.889,110.33,110.335,110.2,106.332,110.666,109.614,110.33
11260,2020-09-01,860,3.222,0.0,2.0,5.21,0,5.746,112.07,111.889,110.33,110.335,110.2,106.332,110.666,111.889
11261,2020-10-01,860,3.164,0.0,2.0,5.21,0,5.669,112.313,112.07,111.889,110.33,110.335,110.2,106.332,112.07
11262,2020-11-01,860,3.127,0.0,2.0,5.21,0,5.585,112.405,112.313,112.07,111.889,110.33,110.335,110.2,112.313
11264,2019-09-01,861,5.831,0.0,2.0,5.68,0,6.826,98.943,98.14,0.0,0.0,0.0,0.0,0.0,98.14
11265,2019-10-01,861,5.922,0.0,2.0,5.68,0,6.939,98.331,98.943,98.14,0.0,0.0,0.0,0.0,98.943
11266,2019-11-01,861,5.876,0.0,2.0,5.68,0,6.862,98.649,98.331,98.943,98.14,0.0,0.0,0.0,98.331
11267,2019-12-01,861,5.854,0.0,2.0,5.68,0,6.782,98.805,98.649,98.331,98.943,98.14,0.0,0.0,98.649
11268,2020-01-01,861,5.758,0.0,2.0,5.68,0,6.709,99.46,98.805,98.649,98.331,98.943,98.14,0.0,98.805
11269,2020-02-01,861,5.456,0.0,2.0,5.68,0,6.656,101.521,99.46,98.805,98.649,98.331,98.943,98.14,99.46
11270,2020-03-01,861,5.299,0.0,2.0,5.68,0,6.598,102.594,101.521,99.46,98.805,98.649,98.331,98.943,101.521
11271,2020-04-01,861,5.989,0.0,2.0,5.68,0,6.631,97.966,102.594,101.521,99.46,98.805,98.649,98.331,102.594
11272,2020-05-01,861,5.646,0.0,2.0,5.68,0,6.576,100.219,97.966,102.594,101.521,99.46,98.805,98.649,97.966
11273,2020-06-01,861,5.071,0.0,2.0,5.68,0,6.556,104.086,100.219,97.966,102.594,101.521,99.46,98.805,100.219
11274,2020-07-01,861,5.072,0.0,2.0,5.68,0,6.475,104.046,104.086,100.219,97.966,102.594,101.521,99.46,104.086
11275,2020-08-01,861,4.985,0.0,2.0,5.68,0,6.395,104.602,104.046,104.086,100.219,97.966,102.594,101.521,104.046
11276,2020-09-01,861,4.979,0.0,2.0,5.68,0,6.318,104.609,104.602,104.046,104.086,100.219,97.966,102.594,104.602
11277,2020-10-01,861,4.95,0.0,2.0,5.68,0,6.414,104.771,104.609,104.602,104.046,104.086,100.219,97.966,104.609
11278,2020-11-01,861,4.931,0.0,2.0,5.68,0,6.33,104.85,104.771,104.609,104.602,104.046,104.086,100.219,104.771
11280,2019-09-01,862,3.976,2.0,2.0,5.65,0,6.908,112.257,111.268,0.0,0.0,0.0,0.0,0.0,111.268
11281,2019-10-01,862,4.09,2.0,2.0,5.65,0,6.82,111.283,112.257,111.268,0.0,0.0,0.0,0.0,112.257
11282,2019-11-01,862,4.15,1.7,2.0,5.65,0,6.731,110.735,111.283,112.257,111.268,0.0,0.0,0.0,111.283
11283,2019-12-01,862,4.146,1.3,2.0,5.65,0,6.65,110.682,110.735,111.283,112.257,111.268,0.0,0.0,110.735
11284,2020-01-01,862,4.097,0.0,2.0,5.65,0,6.741,110.956,110.682,110.735,111.283,112.257,111.268,0.0,110.682
11285,2020-02-01,862,3.761,0.0,2.0,5.65,0,6.686,113.392,110.956,110.682,110.735,111.283,112.257,111.268,110.956
11286,2020-03-01,862,3.641,0.0,2.0,5.65,0,6.622,114.201,113.392,110.956,110.682,110.735,111.283,112.257,113.392
11287,2020-04-01,862,4.327,0.0,2.0,5.65,0,6.478,109.016,114.201,113.392,110.956,110.682,110.735,111.283,114.201
11288,2020-05-01,862,3.771,0.0,2.0,5.65,0,6.44,112.977,109.016,114.201,113.392,110.956,110.682,110.735,109.016
11289,2020-06-01,862,3.707,0.0,2.0,5.65,0,6.371,113.347,112.977,109.016,114.201,113.392,110.956,110.682,112.977
11290,2020-07-01,862,3.708,2.0,2.0,5.65,0,6.45,113.22,113.347,112.977,109.016,114.201,113.392,110.956,113.347
11291,2020-08-01,862,3.482,1.7,2.0,5.65,0,6.38,114.741,113.22,113.347,112.977,109.016,114.201,113.392,113.22
11292,2020-09-01,862,3.435,1.7,2.0,5.65,0,6.306,114.955,114.741,113.22,113.347,112.977,109.016,114.201,114.741
11293,2020-10-01,862,3.343,1.3,2.0,5.65,0,6.233,115.487,114.955,114.741,113.22,113.347,112.977,109.016,114.955
11294,2020-11-01,862,3.338,1.3,2.0,5.65,0,6.147,115.369,115.487,114.955,114.741,113.22,113.347,112.977,115.487
11296,2019-09-01,863,4.005,2.0,2.0,5.68,0,7.219,112.836,111.89,0.0,0.0,0.0,0.0,0.0,111.89
11297,2019-10-01,863,4.12,2.0,2.0,5.68,0,7.13,111.811,112.836,111.89,0.0,0.0,0.0,0.0,112.836
11298,2019-11-01,863,4.177,1.7,2.0,5.68,0,7.04,111.266,111.811,112.836,111.89,0.0,0.0,0.0,111.811
11299,2019-12-01,863,4.173,1.7,2.0,5.68,0,6.958,111.215,111.266,111.811,112.836,111.89,0.0,0.0,111.266
11300,2020-01-01,863,4.124,1.7,2.0,5.68,0,7.058,111.512,111.215,111.266,111.811,112.836,111.89,0.0,111.215
11301,2020-02-01,863,3.786,2.7,2.0,5.68,0,7.008,114.102,111.512,111.215,111.266,111.811,112.836,111.89,111.512
11302,2020-03-01,863,3.662,2.0,2.0,5.68,0,6.945,114.994,114.102,111.512,111.215,111.266,111.811,112.836,114.102
11303,2020-04-01,863,4.357,2.0,2.0,5.68,0,6.793,109.465,114.994,114.102,111.512,111.215,111.266,111.811,114.994
11304,2020-05-01,863,3.81,1.7,2.0,5.68,0,6.761,113.578,109.465,114.994,114.102,111.512,111.215,111.266,109.465
11305,2020-06-01,863,3.742,1.7,2.0,5.68,0,6.692,114.009,113.578,109.465,114.994,114.102,111.512,111.215,113.578
11306,2020-07-01,863,3.749,1.7,2.0,5.68,0,6.779,113.838,114.009,113.578,109.465,114.994,114.102,111.512,114.009
11307,2020-08-01,863,3.514,0.0,2.0,5.68,0,6.712,115.528,113.838,114.009,113.578,109.465,114.994,114.102,113.838
11308,2020-09-01,863,3.463,0.0,2.0,5.68,0,6.639,115.796,115.528,113.838,114.009,113.578,109.465,114.994,115.528
11309,2020-10-01,863,3.384,0.0,2.0,5.68,0,6.565,116.271,115.796,115.528,113.838,114.009,113.578,109.465,115.796
11310,2020-11-01,863,3.377,0.0,2.0,5.68,0,6.48,116.175,116.271,115.796,115.528,113.838,114.009,113.578,116.271
11312,2019-09-01,864,4.36,1.3,2.0,5.9,0,7.332,112.016,110.632,0.0,0.0,0.0,0.0,0.0,110.632
11313,2019-10-01,864,4.455,1.3,2.0,5.9,0,7.245,111.155,112.016,110.632,0.0,0.0,0.0,0.0,112.016
11314,2019-11-01,864,6.764,0.0,2.0,5.9,0,7.076,94.021,111.155,112.016,110.632,0.0,0.0,0.0,111.155
11315,2019-12-01,864,6.739,0.0,2.0,5.9,0,6.997,94.219,94.021,111.155,112.016,110.632,0.0,0.0,94.021
11316,2020-01-01,864,6.622,0.0,2.0,5.9,0,6.929,95.028,94.219,94.021,111.155,112.016,110.632,0.0,94.219
11317,2020-02-01,864,6.306,0.0,2.0,5.9,0,6.882,97.181,95.028,94.219,94.021,111.155,112.016,110.632,95.028
11318,2020-03-01,864,6.009,0.0,2.0,5.9,0,6.843,99.232,97.181,95.028,94.219,94.021,111.155,112.016,97.181
11319,2020-04-01,864,6.677,0.0,2.0,5.9,0,6.683,94.771,99.232,97.181,95.028,94.219,94.021,111.155,99.232
11320,2020-05-01,864,6.37,0.0,2.0,5.9,0,6.836,96.821,94.771,99.232,97.181,95.028,94.219,94.021,94.771
11321,2020-06-01,864,6.279,0.0,2.0,5.9,0,6.772,97.438,96.821,94.771,99.232,97.181,95.028,94.219,96.821
11322,2020-07-01,864,6.338,0.0,2.0,5.9,0,6.686,97.064,97.438,96.821,94.771,99.232,97.181,95.028,97.438
11323,2020-08-01,864,6.337,0.0,2.0,5.9,0,6.598,97.092,97.064,97.438,96.821,94.771,99.232,97.181,97.064
11324,2020-09-01,864,6.339,0.0,2.0,5.9,0,6.521,97.101,97.092,97.064,97.438,96.821,94.771,99.232,97.092
11325,2020-10-01,864,6.32,0.0,2.0,5.9,0,6.443,97.248,97.101,97.092,97.064,97.438,96.821,94.771,97.101
11327,2019-09-01,865,3.623,2.3,2.0,4.56,0,8.011,107.757,105.272,0.0,0.0,0.0,0.0,0.0,105.272
11328,2019-10-01,865,3.67,3.0,2.0,4.56,0,7.93,107.302,107.757,105.272,0.0,0.0,0.0,0.0,107.757
11329,2019-11-01,865,3.778,2.3,2.0,4.56,0,7.833,106.335,107.302,107.757,105.272,0.0,0.0,0.0,107.302
11330,2019-12-01,865,3.812,2.3,2.0,4.56,0,7.746,106.007,106.335,107.302,107.757,105.272,0.0,0.0,106.335
11331,2020-01-01,865,3.779,3.0,2.0,4.56,0,7.667,106.237,106.007,106.335,107.302,107.757,105.272,0.0,106.007
11332,2020-02-01,865,3.515,3.0,2.0,4.56,0,7.613,108.389,106.237,106.007,106.335,107.302,107.757,105.272,106.237
11333,2020-03-01,865,3.165,3.3,2.0,4.56,0,7.74,111.308,108.389,106.237,106.007,106.335,107.302,107.757,108.389
11334,2020-04-01,865,3.929,3.0,2.0,4.56,0,7.574,104.898,111.308,108.389,106.237,106.007,106.335,107.302,111.308
11335,2020-05-01,865,3.377,3.0,2.0,4.56,0,7.547,109.344,104.898,111.308,108.389,106.237,106.007,106.335,104.898
11336,2020-06-01,865,3.255,2.7,2.0,4.56,0,7.485,110.292,109.344,104.898,111.308,108.389,106.237,106.007,109.344
11337,2020-07-01,865,3.282,2.7,2.0,4.56,0,7.401,109.991,110.292,109.344,104.898,111.308,108.389,106.237,110.292
11338,2020-08-01,865,3.055,2.3,2.0,4.56,0,7.337,111.787,109.991,110.292,109.344,104.898,111.308,108.389,109.991
11339,2020-09-01,865,3.007,2.3,2.0,4.56,0,7.411,112.093,111.787,109.991,110.292,109.344,104.898,111.308,111.787
11340,2020-10-01,865,3.069,2.7,2.0,4.56,0,7.324,111.484,112.093,111.787,109.991,110.292,109.344,104.898,112.093
