,EVAL MID PRICE
10913,100.764
10914,100.185
10915,109.478
10916,109.224
10917,108.936
10918,108.486
10919,107.716
10920,107.347
10921,107.156
10922,106.505
10923,106.299
10924,106.018
10925,105.532
10926,105.101
10927,104.644
10928,104.08
10929,103.548
10930,109.563
10931,109.305
10932,109.014
10933,108.559
10934,107.782
10935,107.408
10936,107.214
10937,106.56
10938,106.348
10939,106.064
10940,105.575
10941,105.139
10942,104.679
10943,104.11
10944,103.574
10945,112.08
10946,111.947
10947,111.652
10948,111.205
10949,110.496
10950,110.196
10951,110.098
10952,109.262
10953,109.264
10954,109.046
10955,108.577
10956,108.277
10957,107.878
10958,107.363
10959,106.866
10960,105.262
10961,105.515
10962,105.388
10963,105.242
10964,105.07
10965,105.132
10966,105.377
10967,104.666
10968,105.066
10969,105.193
10970,104.97
10971,105.182
10972,105.087
10973,104.878
10974,104.682
10975,105.262
10976,105.515
10977,105.388
10978,105.242
10979,105.07
10980,105.132
10981,105.377
10982,104.666
10983,105.066
10984,105.193
10985,104.97
10986,105.182
10987,105.087
10988,104.878
10989,104.682
10990,112.296
10991,112.155
10992,111.853
10993,111.399
10994,110.674
10995,110.367
10996,110.263
10997,109.417
10998,109.412
10999,109.187
11000,108.709
11001,108.401
11002,107.995
11003,107.472
11004,106.966
11005,114.791
11006,114.775
11007,114.441
11008,114.016
11009,113.36
11010,113.154
11011,113.121
11012,112.068
11013,112.312
11014,112.148
11015,111.69
11016,111.548
11017,111.191
11018,110.712
11019,110.221
11020,106.887
11021,107.917
11022,107.62
11023,107.376
11024,107.314
11025,108.277
11026,109.336
11027,106.556
11028,108.737
11029,109.118
11030,109.051
11031,110.539
11032,110.592
11033,110.815
11034,110.688
11035,104.026
11036,105.505
11037,104.812
11038,104.249
11039,104.193
11040,105.529
11041,107.007
11042,103.645
11043,106.552
11044,106.958
11045,106.665
11046,109.15
11047,109.309
11048,108.94
11049,108.978
11050,108.151
11051,109.701
11052,109.423
11053,109.124
11054,109.011
11055,110.412
11056,111.17
11057,108.598
11058,110.9
11059,111.207
11060,110.926
11061,112.174
11062,112.068
11063,112.131
11064,112.062
11065,105.488
11066,107.182
11067,105.967
11068,105.56
11069,105.854
11070,107.01
11071,107.786
11072,105.127
11073,107.7
11074,108.242
11075,108.049
11076,109.666
11077,109.659
11078,109.5
11079,109.723
11080,107.18
11081,108.303
11082,107.704
11083,107.399
11084,107.556
11085,108.99
11086,109.69
11087,106.06
11088,109.255
11089,109.555
11090,109.19
11091,110.774
11092,110.948
11093,111.168
11094,111.165
11095,106.709
11096,107.669
11097,107.126
11098,106.956
11099,107.01
11100,108.629
11101,109.425
11102,105.895
11103,109.049
11104,109.34
11105,109.611
11106,111.054
11107,111.182
11108,111.135
11109,111.111
11110,105.966
11111,107.156
11112,106.509
11113,106.224
11114,106.404
11115,107.962
11116,108.706
11117,104.717
11118,107.646
11119,107.942
11120,107.707
11121,109.346
11122,109.517
11123,109.937
11124,109.972
11125,102.992
11126,104.269
11127,103.779
11128,103.765
11129,103.861
11130,105.392
11131,106.94
11132,102.95
11133,106.422
11134,106.904
11135,106.948
11136,108.756
11137,108.956
11138,109.203
11139,109.277
11140,107.953
11141,109.107
11142,108.919
11143,108.602
11144,108.745
11145,110.46
11146,111.232
11147,106.829
11148,110.7
11149,110.984
11150,110.788
11151,112.535
11152,112.718
11153,113.013
11154,113.041
11155,105.095
11156,106.415
11157,105.848
11158,105.972
11159,106.018
11160,107.711
11161,109.38
11162,104.957
11163,108.751
11164,109.208
11165,109.265
11166,111.179
11167,111.389
11168,111.603
11169,111.701
11170,103.225
11171,104.852
11172,104.109
11173,103.831
11174,103.797
11175,105.688
11176,106.3
11177,102.01
11178,106.012
11179,106.345
11180,105.904
11181,107.727
11182,106.77
11183,107.12
11184,107.219
11185,107.804
11186,108.993
11187,108.324
11188,108.209
11189,108.338
11190,110.239
11191,111.377
11192,106.634
11193,110.743
11194,110.909
11195,110.92
11196,112.565
11197,112.783
11198,113.026
11199,113.145
11200,108.299
11201,109.533
11202,108.817
11203,108.693
11204,108.765
11205,110.847
11206,112.081
11207,106.953
11208,111.275
11209,111.496
11210,111.494
11211,113.228
11212,113.493
11213,113.711
11214,113.844
11215,97.681
11216,98.52
11217,97.783
11218,98.089
11219,99.095
11220,101.313
11221,102.561
11222,97.661
11223,99.9
11224,104.237
11225,104.095
11226,104.644
11227,104.711
11228,104.889
11229,104.955
11230,112.69
11231,113.634
11232,112.565
11233,112.04
11234,112.273
11235,115.008
11236,115.961
11237,110.09
11238,114.327
11239,114.836
11240,114.648
11241,116.529
11242,116.852
11243,117.273
11244,117.181
11245,113.179
11246,114.242
11247,113.123
11248,112.651
11249,112.826
11250,115.694
11251,116.736
11252,110.56
11253,114.899
11254,115.449
11255,115.379
11256,117.287
11257,117.671
11258,118.02
11259,117.952
11260,112.034
11261,113.502
11262,112.553
11263,92.885
11264,94.053
11265,96.394
11266,98.692
11267,94.081
11268,96.141
11269,96.884
11270,96.505
11271,96.492
11272,96.5
11273,96.657
11274,105.587
11275,108.39
11276,107.912
11277,107.008
11278,106.821
11279,109.269
11280,112.305
11281,105.309
11282,110.171
11283,111.044
11284,110.617
11285,112.477
11286,112.754
11287,112.049
11288,112.556
11289,109.129
11290,109.971
11291,109.026
11292,108.656
11293,108.648
11294,110.767
11295,109.875
11296,104.002
11297,107.46
11298,108.162
11299,107.985
11300,109.538
11301,109.597
11302,109.53
11303,109.611
11304,109.944
11305,111.422
11306,110.372
11307,110.018
11308,109.969
11309,112.558
11310,113.751
11311,107.199
11312,111.799
11313,112.587
11314,112.385
11315,115.336
11316,115.917
11317,115.598
11318,115.657
11319,109.808
11320,111.238
11321,110.484
11322,110.512
11323,110.506
11324,112.762
11325,113.955
11326,107.501
11327,112.037
11328,112.804
11329,112.427
11330,115.317
11331,115.604
11332,115.754
11333,115.821
11334,111.657
11335,112.243
11336,111.608
11337,110.951
11338,110.788
11339,113.067
11340,114.199
11341,107.305
11342,111.792
11343,112.536
11344,112.128
11345,117.31
11346,118.032
11347,117.261
11348,117.097
11349,112.397
11350,112.934
11351,112.299
11352,111.572
11353,111.449
11354,113.808
11355,114.999
11356,107.754
11357,112.348
11358,113.105
11359,112.509
11360,117.815
11361,118.633
11362,117.585
11363,117.419
11364,113.273
11365,116.73
11366,115.836
11367,115.967
11368,115.747
11369,118.559
11370,120.128
11371,113.899
11372,118.73
11373,119.212
11374,118.867
11375,121.562
11376,121.342
11377,121.111
11378,120.845
11379,113.655
11380,117.448
11381,116.454
11382,116.646
11383,116.386
11384,119.327
11385,120.836
11386,114.406
11387,119.368
11388,119.864
11389,119.523
11390,122.331
11391,122.09
11392,121.817
11393,121.559
11394,104.707
11395,106.06
11396,105.418
11397,105.519
11398,106.009
11399,108.512
11400,109.883
11401,103.504
11402,107.325
11403,108.086
11404,108.184
11405,110.404
11406,110.903
11407,110.776
11408,110.85
11409,108.602
11410,110.011
11411,109.678
11412,109.752
11413,109.754
11414,112.332
11415,113.39
11416,106.715
11417,111.334
11418,112.091
11419,112.084
11420,114.302
11421,115.069
11422,114.845
11423,114.947
11424,105.321
11425,106.345
11426,105.536
11427,105.623
11428,105.75
11429,108.18
11430,109.39
11431,103.363
11432,107.771
11433,108.507
11434,108.25
11435,111.068
11436,111.815
11437,111.615
11438,111.693
11439,105.516
11440,106.558
11441,105.73
11442,105.773
11443,105.898
11444,108.373
11445,109.666
11446,103.427
11447,107.951
11448,108.671
11449,108.429
11450,111.301
11451,112.044
11452,111.823
11453,111.917
11454,102.079
11455,101.18
11456,101.193
11457,101.332
11458,103.924
11459,105.208
11460,98.313
11461,103.032
11462,103.742
11463,103.825
11464,106.295
11465,107.084
11466,106.888
11467,107.081
11468,102.211
11469,102.216
11470,104.351
11471,105.69
11472,98.83
11473,103.793
11474,104.512
11475,104.545
11476,108.697
11477,109.44
11478,109.762
11479,111.719
11480,101.771
11481,102.509
11482,102.394
11483,102.659
11484,99.346
11485,101.646
11486,105.459
11487,103.849
11488,102.46
11489,100.903
11490,106.609
11491,106.267
11492,105.985
11493,105.542
11494,104.746
11495,104.343
11496,104.026
11497,103.519
11498,103.121
11499,102.754
11500,102.255
11501,101.747
11502,101.26
11503,100.731
11504,100.177
11508,122.009
11509,120.835
11510,119.711
11511,118.231
11512,116.975
11513,115.905
11514,114.515
11515,113.083
11516,111.766
11517,110.459
11518,109.09
11519,109.307
11520,109.061
11521,108.781
11522,108.338
11523,107.584
11524,107.223
11525,107.04
11526,106.396
11527,106.199
11528,105.926
11529,105.448
11530,105.024
11531,104.576
11532,104.019
11533,103.496
11534,111.756
11535,111.634
11536,111.35
11537,110.914
11538,110.228
11539,109.943
11540,109.852
11541,109.029
11542,109.043
11543,108.836
11544,108.378
11545,108.09
11546,107.703
11547,107.2
11548,106.716
11549,107.876
11550,107.762
11551,107.504
11552,107.16
11553,106.552
11554,106.297
11555,106.248
11556,105.682
11557,105.542
11558,105.454
11559,105.041
11560,104.853
11561,104.511
11562,104.042
11563,103.654
11564,109.944
11565,109.96
11566,109.685
11567,109.353
11568,108.753
11569,108.588
11570,108.648
11571,107.893
11572,107.958
11573,107.946
11574,107.518
11575,107.492
11576,107.22
11577,106.74
11578,106.392
11579,108.628
11580,108.481
11581,108.194
11582,107.816
11583,107.196
11584,106.903
11585,106.822
11586,106.22
11587,106.043
11588,105.923
11589,105.474
11590,105.248
11591,104.872
11592,104.366
11593,103.94
11594,110.917
11595,110.902
11596,110.601
11597,110.235
11598,109.636
11599,109.434
11600,109.468
11601,108.674
11602,108.707
11603,108.666
11604,108.204
11605,108.143
11606,107.838
11607,107.324
11608,106.939
11609,111.972
11610,111.843
11611,111.551
11612,111.108
11613,110.406
11614,110.111
11615,110.016
11616,109.184
11617,109.191
11618,108.976
11619,108.51
11620,108.215
11621,107.82
11622,107.309
11623,106.815
11624,114.4
11625,114.395
11626,114.071
11627,113.657
11628,113.024
11629,112.83
11630,112.806
11631,111.765
11632,112.021
11633,111.867
11634,111.42
11635,111.291
11636,110.944
11637,110.477
11638,109.998
11639,114.531
11640,114.522
11641,114.195
11642,113.776
11643,113.136
11644,112.938
11645,112.911
11646,111.866
11647,112.118
11648,111.96
11649,111.51
11650,111.377
11651,111.027
11652,110.555
11653,110.072
11654,116.931
11655,117.043
11656,116.636
11657,116.238
11658,115.659
11659,115.57
11660,115.608
11661,114.299
11662,114.832
11663,114.743
11664,114.332
11665,114.384
11666,114.073
11667,113.654
11668,113.168
11669,107.096
11670,107.537
11671,107.326
11672,107.154
11673,107.052
11674,107.324
11675,107.705
11676,106.495
11677,107.435
11678,107.652
11679,107.467
11680,107.986
11681,107.969
11682,107.822
11683,107.7
11684,107.096
11685,107.537
11686,107.326
11687,107.154
11688,107.052
11689,107.324
11690,107.705
11691,106.495
11692,107.435
11693,107.652
11694,107.467
11695,107.986
11696,107.969
11697,107.822
11698,107.7
11699,117.235
11700,117.34
11701,116.927
11702,116.522
11703,115.927
11704,115.835
11705,115.863
11706,114.545
11707,115.071
11708,114.976
11709,114.56
11710,114.602
11711,114.284
11712,113.857
11713,113.364
11714,119.657
11715,119.886
11716,119.435
11717,119.018
11718,118.465
11719,118.5
11720,118.585
11721,116.957
11722,117.773
11723,117.747
11724,117.365
11725,117.607
11726,117.311
11727,116.961
11728,116.512
11729,107.547
11730,109.117
11731,108.319
11732,107.85
11733,107.776
11734,108.979
11735,110.325
11736,106.74
11737,110.284
11738,110.398
11739,109.995
11740,111.642
11741,112.044
11742,111.352
11743,111.593
11744,107.946
11745,109.131
11746,108.678
11747,108.518
11748,108.486
11749,109.736
11750,111.048
11751,107.446
11752,110.323
11753,110.743
11754,110.729
11755,112.459
11756,112.563
11757,112.755
11758,112.73
11759,110.249
11760,112.877
11761,111.998
11762,111.677
11763,111.503
11764,112.812
11765,114.541
11766,110.533
11767,113.66
11768,114.586
11769,114.028
11770,115.555
11771,115.977
11772,115.389
11773,115.318
11774,104.323
11775,105.978
11776,105.188
11777,104.714
11778,104.731
11779,105.979
11780,107.584
11781,103.62
11782,107.47
11783,107.574
11784,107.319
11785,109.247
11786,109.689
11787,108.93
11788,109.273
11789,104.799
11790,106.539
11791,105.655
11792,105.006
11793,104.932
11794,106.568
11795,108.361
11796,104.027
11797,107.678
11798,108.046
11799,107.645
11800,110.385
11801,110.664
11802,110.307
11803,110.303
11804,109.771
11805,111.477
11806,111.161
11807,110.885
11808,110.725
11809,112.48
11810,113.417
11811,109.939
11812,112.982
11813,113.243
11814,112.973
11815,114.381
11816,114.259
11817,114.42
11818,114.337
11819,106.483
11820,108.469
11821,107.162
11822,106.639
11823,106.876
11824,108.215
11825,109.282
11826,105.653
11827,109.079
11828,109.628
11829,109.307
11830,111.366
11831,111.335
11832,111.024
11833,111.249
11834,105.721
11835,108.575
11836,107.655
11837,107.406
11838,107.327
11839,108.807
11840,110.709
11841,106.223
11842,109.653
11843,110.706
11844,110.289
11845,111.991
11846,112.395
11847,111.952
11848,111.957
11849,104.143
11850,105.756
11851,105.059
11852,104.544
11853,104.528
11854,105.847
11855,107.628
11856,103.302
11857,107.439
11858,107.53
11859,107.227
11860,109.39
11861,109.865
11862,108.993
11863,109.401
11864,103.028
11865,104.616
11866,103.938
11867,103.416
11868,103.434
11869,104.821
11870,106.692
11871,102.24
11872,106.452
11873,106.543
11874,106.25
11875,108.482
11876,109.007
11877,108.172
11878,108.58
11879,108.458
11880,109.694
11881,108.971
11882,108.651
11883,108.785
11884,110.533
11885,111.312
11886,106.83
11887,110.676
11888,110.957
11889,110.559
11890,112.301
11891,112.481
11892,112.784
11893,112.818
11894,107.568
11895,108.684
11896,108.056
11897,107.877
11898,107.922
11899,109.826
11900,110.751
11901,106.316
11902,110.119
11903,110.412
11904,110.799
11905,112.389
11906,112.579
11907,112.549
11908,112.638
11909,107.086
11910,108.374
11911,107.626
11912,107.307
11913,107.445
11914,109.333
11915,110.164
11916,105.404
11917,108.833
11918,109.167
11919,108.96
11920,110.866
11921,111.031
11922,111.469
11923,111.53
11924,103.175
11925,104.922
11926,104.181
11927,103.611
11928,103.569
11929,105.187
11930,107.176
11931,102.264
11932,106.743
11933,106.84
11934,106.51
11935,108.828
11936,109.396
11937,108.574
11938,108.992
11939,103.26
11940,104.617
11941,104.071
11942,104.23
11943,104.298
11944,106.137
11945,107.894
11946,103.211
11947,107.182
11948,107.687
11949,107.68
11950,109.706
11951,109.972
11952,110.287
11953,110.435
11954,109.593
11955,110.84
11956,110.567
11957,110.213
11958,110.301
11959,112.298
11960,113.17
11961,108.053
11962,112.32
11963,112.684
11964,112.495
11965,114.54
11966,114.766
11967,115.02
11968,115.061
11969,105.718
11970,107.103
11971,106.484
11972,106.629
11973,106.634
11974,108.673
11975,110.539
11976,105.414
11977,109.624
11978,110.171
11979,110.099
11980,112.222
11981,112.532
11982,112.84
11983,112.989
11984,103.338
11985,104.953
11986,104.151
11987,103.838
11988,103.704
11989,105.861
11990,106.541
11991,101.736
11992,105.97
11993,106.427
11994,105.965
11995,107.997
11996,106.974
11997,107.213
11998,107.322
11999,108.037
12000,109.318
12001,108.571
12002,108.491
12003,108.521
12004,110.766
12005,112.078
12006,106.656
12007,111.077
12008,111.399
12009,111.369
12010,113.191
12011,113.5
12012,113.676
12013,113.825
12014,111.398
12015,113.817
12016,112.385
12017,111.546
12018,111.055
12019,113.517
12020,115.825
12021,109.621
12022,114.621
12023,114.916
12024,113.915
12025,117.625
12026,117.618
12027,116.799
12028,116.893
12029,110.196
12030,112.258
12031,111.418
12032,110.623
12033,110.369
12034,112.458
12035,114.827
12036,108.824
12037,113.984
12038,114.167
12039,113.647
12040,116.053
12041,116.67
12042,115.516
12043,115.961
12044,109.128
12045,110.448
12046,109.663
12047,109.611
12048,109.585
12049,111.993
12050,113.396
12051,107.62
12052,112.169
12053,112.577
12054,112.476
12055,114.398
12056,114.762
12057,114.855
12058,115.002
12059,111.766
12060,115.486
12061,114.446
12062,114.054
12063,113.888
12064,116.1
12065,118.698
12066,111.924
12067,116.847
12068,117.74
12069,117.417
12070,119.7
12071,119.863
12072,119.368
12073,119.417
12074,108.569
12075,111.277
12076,109.883
12077,109.014
12078,108.519
12079,111.644
12080,114.286
12081,107.39
12082,112.697
12083,113.028
12084,111.914
12085,115.653
12086,115.617
12087,114.742
12088,114.934
12089,106.865
12090,109.137
12091,108.298
12092,107.445
12093,107.177
12094,109.597
12095,112.123
12096,105.682
12097,111.016
12098,111.326
12099,110.837
12100,113.285
12101,113.973
12102,112.69
12103,113.226
12104,96.608
12105,97.488
12106,96.667
12107,96.963
12108,98.066
12109,100.425
12110,101.839
12111,96.738
12112,98.972
12113,104.066
12114,103.848
12115,104.375
12116,104.495
12117,104.695
12118,104.737
12119,113.577
12120,114.736
12121,113.567
12122,113.1
12123,113.313
12124,116.284
12125,117.426
12126,110.94
12127,115.386
12128,116.03
12129,115.92
12130,117.917
12131,118.365
12132,118.713
12133,118.698
12134,114.045
12135,115.293
12136,114.083
12137,113.612
12138,113.825
12139,116.913
12140,118.08
12141,111.291
12142,115.847
12143,116.515
12144,116.446
12145,118.605
12146,119.1
12147,119.435
12148,119.438
12149,108.883
12150,112.779
12151,111.703
12152,111.243
12153,111.231
12154,113.798
12155,116.846
12156,108.849
12157,114.71
12158,115.321
12159,115.028
12160,117.743
12161,117.692
12162,116.821
12163,117.086
12164,113.221
12165,114.781
12166,113.728
12167,91.703
12168,92.935
12169,95.447
12170,97.95
12171,93.21
12172,95.325
12173,96.177
12174,95.925
12175,95.984
12176,95.977
12177,96.157
12178,105.965
12179,108.947
12180,108.569
12181,107.65
12182,107.322
12183,110.045
12184,113.367
12185,105.7
12186,111.033
12187,111.887
12188,111.326
12189,113.176
12190,113.39
12191,112.503
12192,113.194
12193,110.352
12194,111.232
12195,110.123
12196,109.672
12197,109.605
12198,111.91
12199,110.963
12200,104.59
12201,108.171
12202,108.931
12203,108.764
12204,110.446
12205,110.424
12206,110.369
12207,110.455
12208,110.947
12209,113.87
12210,112.036
12211,111.307
12212,110.405
12213,114.282
12214,116.874
12215,108.625
12216,115.314
12217,115.534
12218,113.916
12219,118.111
12220,117.659
12221,116.589
12222,116.646
12223,111.006
12224,112.599
12225,111.431
12226,111.129
12227,111.044
12228,113.759
12229,115.044
12230,107.928
12231,112.791
12232,113.592
12233,113.413
12234,116.541
12235,117.156
12236,116.751
12237,116.848
12238,110.495
12239,112.038
12240,111.294
12241,111.33
12242,111.375
12243,113.775
12244,115.077
12245,108.104
12246,112.883
12247,113.66
12248,113.069
12249,116.124
12250,116.463
12251,116.616
12252,116.722
12253,110.418
12254,113.157
12255,111.863
12256,111.083
12257,110.76
12258,114.404
12259,117.63
12260,108.002
12261,115.019
12262,115.493
12263,114.81
12264,117.795
12265,118.186
12266,117.344
12267,117.312
12268,111.839
12269,112.708
12270,112.137
12271,111.985
12272,111.903
12273,114.378
12274,115.665
12275,107.952
12276,112.878
12277,113.662
12278,113.193
12279,117.921
12280,119.281
12281,118.263
12282,118.063
12283,111.919
12284,112.656
12285,112.221
12286,111.88
12287,111.719
12288,114.15
12289,115.385
12290,107.888
12291,112.538
12292,113.314
12293,112.815
12294,117.89
12295,119.052
12296,117.995
12297,117.805
12298,112.334
12299,116.166
12300,114.992
12301,114.531
12302,114.31
12303,117.443
12304,120.745
12305,111.381
12306,118.368
12307,118.851
12308,118.339
12309,121.299
12310,121.572
12311,120.387
12312,120.569
12313,114.25
12314,118.194
12315,117.212
12316,117.287
12317,117.016
12318,120.129
12319,121.697
12320,114.891
12321,120.017
12322,120.504
12323,120.168
12324,123.054
12325,122.758
12326,122.451
12327,122.224
12328,114.824
12329,118.95
12330,117.951
12331,117.955
12332,117.64
12333,120.782
12334,122.476
12335,115.322
12336,120.65
12337,121.115
12338,120.763
12340,123.467
12341,123.124
12342,122.897
12343,110.217
12344,113.623
12345,111.489
12346,110.588
12347,109.959
12348,113.985
12349,116.897
12350,107.746
12351,115.184
12352,115.412
12353,113.613
12354,117.92
12355,117.634
12356,116.539
12357,116.607
12358,105.296
12359,106.747
12360,106.031
12361,106.101
12362,106.555
12363,109.148
12364,110.596
12365,103.753
12366,107.873
12367,108.606
12368,108.725
12369,110.989
12370,111.547
12371,111.399
12372,111.604
12373,109.194
12374,110.724
12375,110.357
12376,110.429
12377,110.461
12378,113.133
12379,114.292
12380,107.135
12381,112.024
12382,112.751
12383,112.801
12384,115.27
12385,116.033
12386,115.824
12387,115.963
12388,108.838
12389,111.361
12390,110.065
12391,109.341
12392,108.977
12393,113.173
12394,116.44
12395,105.951
12396,113.806
12397,114.063
12398,113.291
12399,116.582
12400,116.871
12401,115.634
12402,115.797
12403,108.778
12404,112.201
12405,110.972
12406,110.662
12407,110.634
12408,114.055
12409,117.273
12410,107.349
12411,115.089
12412,115.372
12413,114.557
12414,117.84
12415,118.132
12416,116.909
12417,117.191
12418,105.719
12419,106.738
12420,105.863
12421,105.918
12422,106.048
12423,108.546
12424,109.894
12425,103.441
12426,108.083
12427,108.775
12428,108.529
12429,111.419
12430,112.156
12431,111.953
12432,112.054
12433,107.842
12434,111.089
12435,108.756
12436,107.973
12437,106.818
12438,111.216
12439,114.702
12440,104.939
12441,112.669
12442,112.893
12443,110.997
12444,115.673
12445,114.879
12446,113.794
12447,113.802
12448,102.268
12449,101.331
12450,101.365
12451,101.521
12452,104.159
12453,105.483
12454,98.222
12455,103.169
12456,103.821
12457,103.931
12458,106.5
12459,107.237
12460,107.11
12461,107.359
12462,98.442
12463,98.809
12464,98.905
12465,101.771
12466,105.147
12467,95.734
12468,100.951
12469,101.618
12470,101.149
12471,103.929
12472,104.657
12473,103.519
12474,103.466
12475,102.33
12476,102.337
12477,104.439
12478,105.865
12479,98.624
12480,103.933
12481,104.586
12482,104.664
12483,108.926
12484,109.628
12485,109.962
12486,112.098
12487,99.85
12488,101.556
12489,104.438
12490,106.667
12491,98.757
12492,104.376
12493,105.075
12494,104.835
12495,107.41
12496,107.792
12497,107.529
12498,107.724
12499,100.0
12500,99.907
12501,103.634
12502,105.68
12503,96.3
12504,104.163
12505,104.476
12506,103.174
12507,107.804
12508,107.371
12509,106.102
12510,107.712
12511,100.116
12512,90.795
12513,98.08
12514,98.414
12515,96.909
12516,101.852
12517,100.534
12518,99.525
12519,99.526
12520,99.645
12521,103.238
12522,103.378
12523,101.951
12524,102.093
12525,101.75
12526,102.381
12527,102.349
12528,102.649
12529,98.796
12530,97.471
12531,97.879
12532,99.188
12533,101.673
12534,122.833
12535,121.463
12536,120.19
12537,118.716
12538,115.782
12539,114.344
12540,113.021
12541,111.498
12542,109.952
12543,108.613
12544,107.07
12545,105.43
12546,103.967
12547,102.467
12548,100.86
12549,116.782
12550,116.894
12551,116.491
12552,116.097
12553,115.527
12554,115.44
12555,115.477
12556,114.176
12557,114.712
12558,114.627
12559,114.219
12560,114.275
12561,113.968
12562,113.552
12563,113.071
12564,119.314
12565,119.545
12566,119.101
12567,118.691
12568,118.152
12569,118.194
12570,118.286
12571,116.666
12572,117.489
12573,117.469
12574,117.094
12575,117.343
12576,117.054
12577,116.711
12578,116.27
12579,121.635
12580,121.998
12581,121.496
12582,121.045
12583,120.547
12584,120.742
12585,120.881
12586,118.937
12587,120.086
12588,120.119
12589,119.753
12590,120.178
12591,119.907
12592,119.642
12593,119.271
12594,122.028
12595,122.381
12596,121.872
12597,121.41
12598,120.902
12599,121.09
12600,121.223
12601,119.27
12602,120.414
12603,120.441
12604,120.068
12605,120.486
12606,120.209
12607,119.936
12608,119.558
12613,123.378
12616,121.641
12617,123.131
12618,123.199
12619,122.799
12620,123.414
12621,123.165
12622,122.957
12623,122.629
12624,105.693
12625,107.67
12626,106.717
12627,105.898
12628,105.806
12629,107.772
12630,109.863
12631,104.53
12632,108.772
12633,109.192
12634,108.736
12635,111.904
12636,112.274
12637,111.824
12638,111.776
12639,111.663
12640,113.509
12641,113.097
12642,112.807
12643,112.589
12644,114.711
12645,115.907
12646,111.642
12647,115.14
12648,115.44
12649,115.197
12650,116.788
12651,116.668
12652,116.876
12653,116.804
12654,107.513
12655,109.903
12656,108.409
12657,107.756
12658,107.888
12659,109.449
12660,110.816
12661,106.206
12662,110.4
12663,110.948
12664,110.593
12665,112.785
12666,112.858
12667,112.394
12668,112.632
12669,109.774
12670,111.111
12671,110.292
12672,109.93
12673,110.015
12674,112.053
12675,112.94
12676,107.716
12677,111.917
12678,112.294
12679,111.871
12680,113.842
12681,114.083
12682,114.324
12683,114.373
12684,108.472
12685,109.697
12686,109.017
12687,108.813
12688,108.733
12689,110.938
12690,111.956
12691,106.796
12692,110.958
12693,111.402
12694,111.848
12695,113.602
12696,113.871
12697,113.81
12698,114.071
12699,108.123
12700,109.493
12701,108.658
12702,108.298
12703,108.388
12704,110.591
12705,111.525
12706,106.166
12707,109.981
12708,110.449
12709,110.26
12710,112.486
12711,112.692
12712,112.922
12713,112.987
12714,110.854
12715,112.181
12716,111.838
12717,111.442
12718,111.476
12719,113.716
12720,114.702
12721,109.014
12722,113.443
12723,113.977
12724,113.759
12725,116.151
12726,116.489
12727,116.554
12728,116.591
12729,103.465
12730,105.064
12731,104.165
12732,103.831
12733,103.713
12734,105.974
12735,106.752
12736,101.498
12737,105.803
12738,106.427
12739,106.07
12740,108.332
12741,107.202
12742,107.229
12743,107.332
12744,108.9
12745,110.261
12746,109.436
12747,109.452
12748,109.388
12749,111.911
12750,113.382
12751,107.344
12752,111.952
12753,112.482
12754,112.326
12755,114.345
12756,114.746
12757,114.754
12758,114.907
12759,95.817
12760,96.73
12761,95.889
12762,96.143
12763,97.31
12764,99.799
12765,101.36
12766,96.06
12767,98.359
12768,104.299
12769,104.035
12770,104.559
12771,104.708
12772,104.909
12773,104.934
12774,114.489
12775,115.838
12776,114.569
12777,114.124
12778,114.306
12779,117.428
12780,118.636
12781,111.775
12782,116.477
12783,117.13
12784,117.006
12785,119.232
12786,119.775
12787,120.133
12788,120.136
12789,118.02
12790,119.439
12791,118.095
12792,117.638
12793,117.818
12794,121.003
12795,122.269
12796,115.171
12797,120.088
12798,120.603
12799,120.444
12800,122.772
12801,123.328
12804,114.343
12805,116.015
12806,114.856
12807,90.772
12808,92.054
12809,94.708
12810,97.38
12811,92.494
12812,94.727
12813,95.626
12814,95.368
12815,95.429
12816,95.405
12817,95.601
12818,111.714
12819,112.7
12820,111.434
12821,111.15
12822,111.052
12823,113.464
12824,112.37
12825,105.454
12826,109.161
12827,109.927
12828,109.772
12829,111.547
12830,111.432
12831,111.436
12832,111.564
12833,112.053
12834,113.769
12835,112.489
12836,112.227
12837,112.123
12838,114.939
12839,116.325
12840,108.66
12841,113.829
12842,114.59
12843,114.429
12844,117.651
12845,118.24
12846,117.829
12847,117.987
12848,111.063
12849,112.748
12850,111.947
12851,111.948
12852,111.997
12853,114.453
12854,115.86
12855,108.413
12856,113.46
12857,114.194
12858,113.703
12859,116.844
12860,117.14
12861,117.303
12862,117.459
12863,111.819
12864,112.956
12865,112.567
12866,112.384
12867,112.468
12868,115.047
12869,116.443
12870,108.166
12871,113.547
12872,114.274
12873,113.675
12874,119.575
12875,120.419
12876,119.147
12877,118.951
12878,111.852
12879,112.792
12880,112.298
12881,112.19
12882,112.254
12883,114.74
12884,116.071
12885,108.073
12886,113.207
12887,113.965
12888,113.475
12889,118.75
12890,119.834
12891,118.721
12892,118.521
12893,115.396
12894,119.764
12895,118.736
12896,118.642
12897,118.335
12898,121.536
12899,123.197
12900,115.848
12901,121.369
12902,121.787
12903,121.452
12907,123.581
12908,115.808
12909,120.474
12910,119.373
12911,119.244
12912,118.925
12913,122.154
12915,116.222
12916,121.928
12917,122.317
12918,121.989
12923,105.716
12924,107.311
12925,106.561
12926,106.616
12927,107.097
12928,109.767
12929,111.297
12930,104.023
