VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE
2020-11-02,697,3.771,2.0,2,5.64,84,0,5.468,110.661
2019-08-01,698,4.156,3.3,2,5.05,120,0,6.346,105.868
2019-09-03,698,3.799,3.7,2,5.05,120,0,6.286,108.245
2019-10-01,698,4.023,3.0,2,5.05,120,0,6.193,106.654
2019-11-01,698,4.094,2.7,2,5.05,120,0,6.104,106.121
2020-01-02,698,4.098,3.0,2,5.05,120,0,6.087,105.974
2020-02-03,698,3.768,3.3,2,5.05,120,0,6.024,108.059
2020-03-02,698,3.539,3.0,2,5.05,120,0,5.965,109.491
2020-04-01,698,4.192,3.3,2,5.05,120,0,5.839,105.211
2020-05-04,698,3.639,3.0,2,5.05,84,0,5.922,108.647
2020-06-01,698,3.55,3.0,2,5.05,84,0,5.852,109.13
2020-07-01,698,3.608,3.0,2,5.05,84,0,5.768,108.665
2020-08-03,698,3.396,3.3,2,5.05,84,0,5.692,109.895
2020-09-01,698,3.402,3.0,2,5.05,84,0,5.613,109.754
2020-10-01,698,3.403,2.7,2,5.05,84,0,5.532,109.642
2020-11-02,698,3.372,2.7,2,5.05,84,0,5.448,109.72
2019-08-01,699,4.343,0.0,2,5.22,120,0,6.501,105.844
2019-09-03,699,4.165,0.0,2,5.22,120,0,6.427,107.009
2019-10-01,699,4.256,0.0,2,5.22,120,0,6.345,106.328
2019-11-01,699,4.29,0.0,2,5.22,120,0,6.259,106.04
2020-01-02,699,4.247,1.7,2,5.22,120,0,6.096,106.216
2020-02-03,699,3.978,1.7,2,5.22,120,0,6.183,107.939
2020-03-02,699,3.87,1.3,2,5.22,120,0,6.115,108.584
2020-04-01,699,4.525,1.3,2,5.22,120,0,5.988,104.269
2020-05-04,699,3.916,1.3,2,5.22,120,0,5.943,108.108
2020-06-01,699,3.869,0.0,2,5.22,120,0,5.871,108.338
2020-07-01,699,3.881,0.0,2,5.22,84,0,5.789,108.18
2020-08-03,699,3.593,0.0,2,5.22,84,0,5.856,109.927
2020-09-01,699,3.542,0.0,2,5.22,84,0,5.781,110.151
2020-10-01,699,3.475,2.0,2,5.22,84,0,5.705,110.467
2020-11-02,699,3.447,1.7,2,5.22,84,0,5.62,110.523
2019-08-01,700,4.646,2.3,2,5.6,120,0,6.444,106.304
2019-09-03,700,4.467,2.3,2,5.6,120,0,6.371,107.464
2019-10-01,700,4.558,2.0,2,5.6,120,0,6.288,106.782
2019-11-01,700,4.55,2.7,2,5.6,120,0,6.206,106.774
2020-01-02,700,4.517,2.0,2,5.6,120,0,6.043,106.871
2020-02-03,700,4.252,1.7,2,5.6,120,0,6.137,108.56
2020-03-02,700,4.124,1.7,2,5.6,120,0,6.071,109.331
2020-04-01,700,4.777,1.7,2,5.6,120,0,5.943,105.027
2020-05-04,700,4.171,0.0,2,5.6,120,0,5.899,108.835
2020-06-01,700,4.113,0.0,2,5.6,120,0,5.828,109.13
2020-07-01,700,4.122,0.0,2,5.6,84,0,5.747,108.984
2020-08-03,700,3.834,0.0,2,5.6,84,0,5.821,110.726
2020-09-01,700,3.826,0.0,2,5.6,84,0,5.744,110.667
2020-10-01,700,3.772,3.0,2,5.6,84,0,5.667,110.895
2020-11-02,700,3.744,2.7,2,5.6,84,0,5.582,110.947
2019-08-01,701,3.8,2.3,2,4.58,120,0,6.64,105.384
2019-09-03,701,3.518,3.0,2,4.58,120,0,6.58,107.349
2019-10-01,701,3.625,2.7,2,4.58,120,0,6.636,106.523
2019-11-01,701,3.686,2.7,2,4.58,120,0,6.548,106.034
2020-01-02,701,3.711,2.3,2,4.58,120,0,6.379,105.749
2020-02-03,701,3.46,2.7,2,4.58,120,0,6.313,107.41
2020-03-02,701,3.132,1.7,2,4.58,120,0,6.262,109.617
2020-04-01,701,3.864,2.7,2,4.58,120,0,6.26,104.578
2020-05-04,701,3.299,2.3,2,4.58,120,0,6.21,108.276
2020-06-01,701,3.191,2.0,2,4.58,120,0,6.142,108.926
2020-07-01,701,3.217,2.3,2,4.58,120,0,6.059,108.663
2020-08-03,701,2.77,2.7,2,4.58,120,0,6.001,111.563
2020-09-01,701,2.661,2.3,2,4.58,84,0,5.93,112.185
2020-10-01,701,2.704,2.7,2,4.58,84,0,5.971,111.771
2020-11-02,701,2.702,2.0,2,4.58,84,0,5.885,111.647
2019-08-01,702,4.051,2.7,2,5.2,120,0,6.491,107.843
2019-09-03,702,3.772,2.3,2,5.2,120,0,6.576,109.762
2019-10-01,702,3.759,2.7,2,5.2,120,0,6.501,109.771
2019-11-01,702,3.795,2.3,2,5.2,120,0,6.415,109.424
2020-01-02,702,3.807,2.7,2,5.2,120,0,6.247,109.164
2020-02-03,702,3.577,2.7,2,5.2,120,0,6.18,110.668
2020-03-02,702,3.203,3.0,2,5.2,120,0,6.279,113.203
2020-04-01,702,4.023,3.0,2,5.2,120,0,6.14,107.471
2020-05-04,702,3.431,3.0,2,5.2,120,0,6.093,111.355
2020-06-01,702,3.362,2.7,2,5.2,120,0,6.023,111.719
2020-07-01,702,3.396,3.0,2,5.2,120,0,5.939,111.373
2020-08-03,702,3.119,2.3,2,5.2,84,0,5.87,113.105
2020-09-01,702,3.071,2.3,2,5.2,84,0,5.927,113.295
2020-10-01,702,3.07,2.7,2,5.2,84,0,5.846,113.158
2020-11-02,702,3.019,3.0,2,5.2,84,0,5.763,113.342
2019-08-01,703,3.742,2.7,2,4.52,120,0,6.665,105.387
2019-09-03,703,3.476,2.3,2,4.52,120,0,6.599,107.24
2019-10-01,703,3.639,2.3,2,4.52,120,0,6.654,106.02
2019-11-01,703,3.742,2.3,2,4.52,120,0,6.562,105.243
2020-01-02,703,3.748,2.3,2,4.52,120,0,6.395,105.104
2020-02-03,703,3.428,2.7,2,4.52,120,0,6.334,107.24
2020-03-02,703,3.127,2.3,2,4.52,120,0,6.281,109.262
2020-04-01,703,3.818,2.3,2,4.52,120,0,6.281,104.501
2020-05-04,703,3.213,2.3,2,4.52,120,0,6.234,108.48
2020-06-01,703,3.187,2.3,2,4.52,120,0,6.16,108.576
2020-07-01,703,3.219,2.7,2,4.52,120,0,6.077,108.276
2020-08-03,703,2.768,2.3,2,4.52,120,0,6.018,111.205
2020-09-01,703,2.755,2.0,2,4.52,84,0,5.941,111.181
2020-10-01,703,2.825,2.0,2,4.52,84,0,5.98,110.601
2020-11-02,703,2.788,1.7,2,4.52,84,0,5.896,110.72
2019-08-01,704,3.786,3.0,2,4.6,120,0,6.656,105.633
2019-09-03,704,3.523,2.7,2,4.6,120,0,6.59,107.463
2019-10-01,704,3.676,2.7,2,4.6,120,0,6.647,106.313
2019-11-01,704,3.733,2.0,2,4.6,120,0,6.56,105.853
2020-01-02,704,3.725,1.7,2,4.6,120,0,6.393,105.798
2020-02-03,704,3.451,1.3,2,4.6,120,0,6.329,107.621
2020-03-02,704,3.173,2.0,2,4.6,120,0,6.275,109.483
2020-04-01,704,3.864,1.7,2,4.6,120,0,6.275,104.717
2020-05-04,704,3.246,1.7,2,4.6,120,0,6.23,108.786
2020-06-01,704,3.145,1.3,2,4.6,120,0,6.161,109.389
2020-07-01,704,3.192,1.3,2,4.6,120,0,6.077,108.978
2020-08-03,704,2.863,1.3,2,4.6,120,0,6.01,111.086
2020-09-01,704,2.832,0.0,2,4.6,84,0,5.934,111.184
2020-10-01,704,2.874,2.0,2,4.6,84,0,5.977,110.791
2020-11-02,704,2.848,1.7,2,4.6,84,0,5.892,110.837
2019-08-01,705,3.936,2.3,2,5.0,120,0,6.364,107.038
2019-09-03,705,3.819,1.7,2,5.0,120,0,6.285,107.77
2019-10-01,705,3.903,1.7,2,5.0,120,0,6.203,107.134
2019-11-01,705,3.927,2.7,2,5.0,120,0,6.262,106.908
2020-01-02,705,3.91,2.0,2,5.0,120,0,6.097,106.879
2020-02-03,705,3.645,1.7,2,5.0,120,0,6.03,108.546
2020-03-02,705,3.506,1.7,2,5.0,120,0,5.964,109.383
2020-04-01,705,4.198,1.7,2,5.0,120,0,5.835,104.864
2020-05-04,705,3.599,2.7,2,5.0,84,0,5.923,108.589
2020-06-01,705,3.542,2.0,2,5.0,84,0,5.851,108.867
2020-07-01,705,3.561,2.0,2,5.0,84,0,5.769,108.652
2020-08-03,705,3.073,3.0,2,5.0,84,0,5.71,111.646
2020-09-01,705,3.008,2.7,2,5.0,84,0,5.636,111.938
2020-10-01,705,2.979,3.0,2,5.0,84,0,5.557,111.99
2020-11-02,705,2.978,2.7,2,5.0,84,0,5.594,111.855
2019-08-01,706,3.943,2.7,2,5.02,120,0,6.697,107.51
2019-09-03,706,3.836,2.3,2,5.02,120,0,6.618,108.217
2019-10-01,706,3.917,2.3,2,5.02,120,0,6.535,107.57
2019-11-01,706,3.943,1.7,2,5.02,120,0,6.602,107.321
2020-01-02,706,3.935,1.3,2,5.02,120,0,6.436,107.239
2020-02-03,706,3.664,0.0,2,5.02,120,0,6.372,109.055
2020-03-02,706,3.53,0.0,2,5.02,120,0,6.307,109.917
2020-04-01,706,4.24,0.0,2,5.02,120,0,6.17,105.006
2020-05-04,706,3.642,0.0,2,5.02,120,0,6.272,108.958
2020-06-01,706,3.585,0.0,2,5.02,120,0,6.2,109.262
2020-07-01,706,3.607,0.0,2,5.02,120,0,6.118,109.022
2020-08-03,706,3.114,0.0,2,5.02,120,0,6.064,112.26
2020-09-01,706,3.046,2.0,2,5.02,120,0,5.99,112.605
2020-10-01,706,3.02,1.7,2,5.02,84,0,5.911,112.653
2020-11-02,706,3.018,1.7,2,5.02,84,0,5.957,112.53
2019-08-01,707,4.115,0.0,2,4.9,120,0,6.825,105.504
2019-09-03,707,3.924,0.0,2,4.9,120,0,6.754,106.834
2019-10-01,707,3.995,0.0,2,4.9,120,0,6.672,106.269
2019-11-01,707,3.969,0.0,2,4.9,120,0,6.592,106.401
2020-01-02,707,3.947,0.0,2,4.9,120,0,6.577,106.443
2020-02-03,707,3.69,0.0,2,4.9,120,0,6.512,108.184
2020-03-02,707,3.441,0.0,2,4.9,120,0,6.456,109.881
2020-04-01,707,4.083,0.0,2,4.9,120,0,6.325,105.345
2020-05-04,707,3.51,0.0,2,4.9,120,0,6.282,109.208
2020-06-01,707,3.43,0.0,2,4.9,120,0,6.213,109.684
2020-07-01,707,3.414,0.0,2,4.9,120,0,6.271,109.702
2020-08-03,707,3.114,0.0,2,4.9,120,0,6.204,111.664
2020-09-01,707,3.067,0.0,2,4.9,120,0,6.129,111.876
2020-10-01,707,3.011,0.0,2,4.9,120,0,6.052,112.141
2020-11-02,707,2.977,0.0,2,4.9,120,0,5.968,112.241
2019-08-01,708,4.66,2.3,2,5.94,120,0,6.332,108.398
2019-09-03,708,4.234,2.7,2,5.94,120,0,6.279,111.269
2019-10-01,708,4.311,2.7,2,5.94,120,0,6.197,110.638
2019-11-01,708,4.247,3.0,2,5.94,120,0,6.12,110.982
2020-01-02,708,4.201,2.3,2,5.94,120,0,5.957,111.094
2020-02-03,708,3.959,2.0,2,5.94,120,0,6.052,112.627
2020-03-02,708,3.785,1.7,2,5.94,120,0,5.99,113.699
2020-04-01,708,4.335,1.3,2,5.94,120,0,5.869,109.9
2020-05-04,708,3.74,0.0,2,5.94,120,0,5.824,113.72
2020-06-01,708,3.71,0.0,2,5.94,120,0,5.751,113.794
2020-07-01,708,3.743,0.0,2,5.94,84,0,5.668,113.44
2020-08-03,708,3.419,2.0,2,5.94,84,0,5.747,115.416
2020-09-01,708,3.423,1.7,2,5.94,84,0,5.668,115.231
2020-10-01,708,3.401,1.7,2,5.94,84,0,5.589,115.21
2020-11-02,708,3.441,2.7,2,5.94,84,0,5.5,114.778
2019-08-01,709,4.67,2.7,2,5.97,120,0,6.644,108.966
2019-09-03,709,4.244,3.0,2,5.97,120,0,6.596,112.005
2019-10-01,709,4.32,3.3,2,5.97,120,0,6.513,111.352
2019-11-01,709,4.267,3.0,2,5.97,120,0,6.435,111.641
2020-01-02,709,4.229,2.0,2,5.97,120,0,6.272,111.718
2020-02-03,709,3.981,2.3,2,5.97,120,0,6.379,113.395
2020-03-02,709,3.804,2.0,2,5.97,120,0,6.319,114.565
2020-04-01,709,4.377,0.0,2,5.97,120,0,6.19,110.38
2020-05-04,709,3.783,0.0,2,5.97,120,0,6.151,114.438
2020-06-01,709,3.753,2.0,2,5.97,120,0,6.078,114.528
2020-07-01,709,3.777,1.7,2,5.97,120,0,5.995,114.227
2020-08-03,709,3.473,1.7,2,5.97,120,0,6.084,116.208
2020-09-01,709,3.454,2.7,2,5.97,120,0,6.008,116.186
2020-10-01,709,3.434,3.3,2,5.97,120,0,5.928,116.165
2020-11-02,709,3.476,3.0,2,5.97,120,0,5.839,115.704
2019-08-01,710,5.225,0.0,2,5.6,120,0,6.715,102.544
2019-09-03,710,5.063,0.0,2,5.6,120,0,6.642,103.631
2019-10-01,710,5.137,0.0,2,5.6,120,0,6.561,103.095
2019-11-01,710,5.108,0.0,2,5.6,120,0,6.481,103.266
2020-01-02,710,5.027,0.0,2,5.6,120,0,6.322,103.758
2020-02-03,710,4.753,0.0,2,5.6,120,0,6.433,105.572
2020-03-02,710,4.596,0.0,2,5.6,120,0,6.371,106.589
2020-04-01,710,5.264,0.0,2,5.6,120,0,6.235,102.124
2020-05-04,710,4.731,0.0,2,5.6,120,0,6.191,105.566
2020-06-01,710,4.672,0.0,2,5.6,120,0,6.121,105.91
2020-07-01,710,4.673,0.0,2,5.6,120,0,6.041,105.853
2020-08-03,710,4.453,3.3,2,5.6,120,0,6.125,107.231
2020-09-01,710,4.421,2.7,2,5.6,120,0,6.05,107.371
2020-10-01,710,4.349,2.7,2,5.6,120,0,5.974,107.766
2020-11-02,710,4.324,2.3,2,5.6,120,0,5.89,107.847
2019-08-01,711,5.016,3.3,2,5.7,120,0,6.69,104.743
2019-09-03,711,4.869,3.7,2,5.7,120,0,6.618,105.754
2019-10-01,711,4.961,3.3,2,5.7,120,0,6.715,105.064
2019-11-01,711,4.889,3.3,2,5.7,120,0,6.639,105.525
2020-01-02,711,4.916,3.0,2,5.7,120,0,6.471,105.244
2020-02-03,711,4.653,3.0,2,5.7,120,0,6.409,107.02
2020-03-02,711,4.481,3.3,2,5.7,120,0,6.35,108.169
2020-04-01,711,5.14,3.3,2,5.7,120,0,6.379,103.626
2020-05-04,711,4.455,2.7,2,5.7,120,0,6.348,108.199
2020-06-01,711,4.395,2.7,2,5.7,120,0,6.278,108.542
2020-07-01,711,4.388,2.3,2,5.7,120,0,6.198,108.514
2020-08-03,711,4.171,3.0,2,5.7,120,0,6.128,109.908
2020-09-01,711,3.968,3.3,2,5.7,120,0,6.066,111.213
2020-10-01,711,3.876,3.7,2,5.7,120,0,6.151,111.746
2020-11-02,711,3.848,2.7,2,5.7,120,0,6.067,111.814
2019-08-01,712,3.818,2.0,2,4.77,120,0,6.996,106.948
2019-09-03,712,3.561,2.3,2,4.77,120,0,6.933,108.845
2019-10-01,712,3.712,2.0,2,4.77,120,0,6.998,107.637
2019-11-01,712,3.767,2.0,2,4.77,120,0,6.91,107.159
2020-01-02,712,3.763,1.3,2,4.77,120,0,6.744,107.062
2020-02-03,712,3.466,1.3,2,4.77,120,0,6.684,109.174
2020-03-02,712,3.19,0.0,2,4.77,120,0,6.633,111.152
2020-04-01,712,3.911,0.0,2,4.77,120,0,6.634,105.838
2020-05-04,712,3.288,0.0,2,4.77,120,0,6.595,110.22
2020-06-01,712,3.192,0.0,2,4.77,120,0,6.527,110.829
2020-07-01,712,3.243,0.0,2,4.77,120,0,6.442,110.36
2020-08-03,712,2.898,0.0,2,4.77,120,0,6.38,112.741
2020-09-01,712,2.861,0.0,2,4.77,120,0,6.305,112.892
2020-10-01,712,2.927,0.0,2,4.77,120,0,6.355,112.301
2020-11-02,712,2.897,0.0,2,4.77,120,0,6.271,112.382
2019-08-01,713,4.88,0.0,2,5.8,120,0,6.784,106.477
2019-09-03,713,4.719,0.0,2,5.8,120,0,6.713,107.601
2019-10-01,713,4.753,0.0,2,5.8,120,0,6.634,107.301
2019-11-01,713,4.718,3.3,2,5.8,120,0,6.733,107.499
2020-01-02,713,4.681,2.7,2,5.8,120,0,6.57,107.633
2020-02-03,713,4.406,3.3,2,5.8,120,0,6.51,109.533
2020-03-02,713,4.303,3.3,2,5.8,120,0,6.445,110.202
2020-04-01,713,4.975,3.0,2,5.8,120,0,6.302,105.428
2020-05-04,713,4.377,3.0,2,5.8,120,0,6.434,109.503
2020-06-01,713,4.316,2.7,2,5.8,120,0,6.364,109.85
2020-07-01,713,4.329,2.7,2,5.8,120,0,6.283,109.671
2020-08-03,713,4.126,2.3,2,5.8,120,0,6.211,110.984
2020-09-01,713,4.065,0.0,2,5.8,120,0,6.138,111.313
2020-10-01,713,4.003,0.0,2,5.8,120,0,6.063,111.639
2020-11-02,713,3.976,0.0,2,5.8,120,0,6.135,111.711
2019-08-01,714,3.827,2.3,2,4.73,120,0,7.151,106.684
2019-09-03,714,3.565,2.0,2,4.73,120,0,7.088,108.647
2019-10-01,714,3.67,2.7,2,4.73,120,0,7.003,107.774
2019-11-01,714,3.72,1.7,2,4.73,120,0,6.914,107.332
2020-01-02,714,3.729,1.3,2,4.73,120,0,6.902,107.141
2020-02-03,714,3.473,3.0,2,4.73,120,0,6.839,108.982
2020-03-02,714,3.145,2.7,2,4.73,120,0,6.793,111.389
2020-04-01,714,3.904,3.0,2,4.73,120,0,6.645,105.703
2020-05-04,714,3.343,3.3,2,4.73,120,0,6.605,109.706
2020-06-01,714,3.232,3.0,2,4.73,120,0,6.679,110.441
2020-07-01,714,3.252,2.7,2,4.73,120,0,6.596,110.197
2020-08-03,714,2.824,1.7,2,4.73,120,0,6.541,113.239
2020-09-01,714,2.714,1.7,2,4.73,120,0,6.471,113.935
2020-10-01,714,2.759,1.3,2,4.73,120,0,6.387,113.471
2020-11-02,714,2.768,1.3,2,4.73,120,0,6.3,113.268
2019-08-01,715,4.361,2.3,2,5.05,120,0,7.113,105.105
2019-09-03,715,4.118,3.0,2,5.05,120,0,7.215,106.92
2019-10-01,715,4.2,2.7,2,5.05,120,0,7.131,106.241
2019-11-01,715,4.254,2.3,2,5.05,120,0,7.042,105.783
2020-01-02,715,4.255,3.0,2,5.05,120,0,6.876,105.684
2020-02-03,715,3.971,3.3,2,5.05,120,0,6.819,107.746
2020-03-02,715,3.881,3.3,2,5.05,120,0,6.915,108.364
2020-04-01,715,4.499,3.3,2,5.05,120,0,6.778,103.807
2020-05-04,715,3.902,2.7,2,5.05,120,0,6.744,108.06
2020-06-01,715,3.859,3.0,2,5.05,120,0,6.672,108.311
2020-07-01,715,3.845,3.0,2,5.05,120,0,6.593,108.343
2020-08-03,715,3.581,2.0,2,5.05,120,0,6.528,110.185
2020-09-01,715,3.699,2.3,2,5.05,120,0,6.587,109.242
2020-10-01,715,3.612,2.0,2,5.05,120,0,6.514,109.781
2020-11-02,715,3.588,2.0,2,5.05,120,0,6.43,109.856
2019-08-01,716,4.749,2.3,2,5.3,120,0,7.13,104.05
2019-09-03,716,4.569,2.7,2,5.3,120,0,7.062,105.379
2019-10-01,716,4.683,3.0,2,5.3,120,0,6.974,104.49
2019-11-01,716,4.648,3.3,2,5.3,120,0,7.073,104.712
2019-08-01,717,3.846,4.0,2,4.68,120,0,7.443,106.432
2019-09-03,717,3.594,3.3,2,4.68,120,0,7.382,108.404
2019-10-01,717,3.696,3.7,2,4.68,120,0,7.296,107.527
2019-11-01,717,3.746,2.7,2,4.68,120,0,7.366,107.089
2020-01-02,717,3.76,3.0,2,4.68,120,0,7.198,106.863
2020-02-03,717,3.496,2.3,2,4.68,120,0,7.138,108.856
2020-03-02,717,3.159,2.3,2,4.68,120,0,7.096,111.455
2020-04-01,717,3.928,2.7,2,4.68,120,0,6.939,105.441
2020-05-04,717,3.371,2.7,2,4.68,120,0,7.054,109.594
2020-06-01,717,3.258,2.3,2,4.68,120,0,6.989,110.387
2020-07-01,717,3.278,2.3,2,4.68,120,0,6.906,110.144
2020-08-03,717,2.863,2.3,2,4.68,120,0,6.854,113.249
2020-09-01,717,2.738,2.3,2,4.68,120,0,6.786,114.112
2020-10-01,717,2.785,2.7,2,4.68,120,0,6.701,113.622
2020-11-02,717,2.808,2.3,2,4.68,120,0,6.751,113.33
2019-08-01,718,4.031,2.0,2,4.7,120,0,7.483,105.145
2019-09-03,718,3.592,2.0,2,4.7,120,0,7.443,108.626
2019-10-01,718,3.707,2.0,2,4.7,120,0,7.355,107.637
2019-11-01,718,3.725,2.0,2,4.7,120,0,7.269,107.436
2020-01-02,718,3.734,2.7,2,4.7,120,0,7.263,107.249
2020-02-03,718,3.465,2.3,2,4.7,120,0,7.204,109.299
2020-03-02,718,3.158,2.7,2,4.7,120,0,7.159,111.679
2020-04-01,718,3.913,3.0,2,4.7,120,0,7.004,105.722
2020-05-04,718,3.325,2.3,2,4.7,120,0,6.973,110.164
2020-06-01,718,3.189,3.0,2,4.7,120,0,7.056,111.147
2020-07-01,718,3.217,2.7,2,4.7,120,0,6.973,110.833
2020-08-03,718,2.924,2.7,2,4.7,120,0,6.909,113.008
2020-09-01,718,2.877,2.7,2,4.7,120,0,6.835,113.265
2020-10-01,718,2.91,3.3,2,4.7,120,0,6.751,112.892
2020-11-02,718,2.885,2.7,2,4.7,120,0,6.667,112.963
2019-08-01,719,5.614,2.3,2,6.2,120,0,7.061,104.224
2019-09-03,719,5.503,2.7,2,6.2,120,0,6.986,105.01
2019-10-01,719,5.592,2.3,2,6.2,120,0,6.901,104.324
2019-11-01,719,5.578,2.3,2,6.2,120,0,6.82,104.397
2020-01-02,719,5.549,2.7,2,6.2,120,0,6.858,104.548
2020-02-03,719,5.271,3.0,2,6.2,120,0,6.803,106.513
2020-03-02,719,5.134,2.0,2,6.2,120,0,6.743,107.465
2020-04-01,719,5.784,2.0,2,6.2,120,0,6.593,102.807
2020-05-04,719,5.208,2.0,2,6.2,120,0,6.566,106.818
2020-06-01,719,5.139,0.0,2,6.2,120,0,6.499,107.266
2020-07-01,719,5.167,0.0,2,6.2,120,0,6.604,107.014
2020-08-03,719,4.869,0.0,2,6.2,120,0,6.544,109.065
2020-09-01,719,4.819,3.3,2,6.2,120,0,6.472,109.35
2020-10-01,719,4.766,3.0,2,6.2,120,0,6.396,109.651
2020-11-02,719,4.742,3.0,2,6.2,120,0,6.313,109.737
2019-08-01,720,3.822,2.3,2,4.54,120,0,7.629,105.705
2019-09-03,720,3.629,2.0,2,4.54,120,0,7.72,107.245
2019-10-01,720,3.691,1.7,2,4.54,120,0,7.638,106.684
2019-11-01,720,3.875,2.3,2,4.54,120,0,7.534,105.15
2020-01-02,720,3.781,1.7,2,4.54,120,0,7.378,105.814
2020-02-03,720,3.447,2.0,2,4.54,120,0,7.328,108.434
2020-03-02,720,3.216,1.7,2,4.54,120,0,7.432,110.253
2020-04-01,720,4.024,2.7,2,4.54,120,0,7.271,103.823
2020-05-04,720,3.369,2.0,2,4.54,120,0,7.247,108.854
2020-06-01,720,3.311,2.0,2,4.54,120,0,7.177,109.246
2020-07-01,720,3.352,2.7,2,4.54,120,0,7.093,108.85
2020-08-03,720,2.933,2.7,2,4.54,120,0,7.044,112.081
2020-09-01,720,2.88,2.0,2,4.54,120,0,7.111,112.404
2020-10-01,720,2.934,2.3,2,4.54,120,0,7.025,111.869
2020-11-02,720,2.9,1.7,2,4.54,120,0,6.942,112.024
2019-08-01,721,4.397,1.7,2,4.76,120,0,7.627,102.833
2019-09-03,721,4.158,1.7,2,4.76,120,0,7.568,104.721
2019-10-01,721,4.243,1.3,2,4.76,120,0,7.482,104.015
2019-11-01,721,4.296,1.3,2,4.76,120,0,7.565,103.567
2020-01-02,721,4.294,2.0,2,4.76,120,0,7.399,103.527
2020-02-03,721,4.011,2.0,2,4.76,120,0,7.345,105.7
2020-03-02,721,3.919,1.7,2,4.76,120,0,7.28,106.385
2020-04-01,721,4.545,1.7,2,4.76,120,0,7.13,101.576
2020-05-04,721,3.966,1.7,2,4.76,120,0,7.268,105.922
2020-06-01,721,3.915,0.0,2,4.76,120,0,7.198,106.269
2020-07-01,721,3.906,2.0,2,4.76,120,0,7.118,106.288
2020-08-03,721,3.632,1.7,2,4.76,120,0,7.057,108.333
2020-09-01,721,3.749,1.7,2,4.76,120,0,6.967,107.374
2020-10-01,721,3.679,3.0,2,4.76,120,0,6.893,107.847
2020-11-02,721,3.656,2.7,2,4.76,120,0,6.962,107.951
2019-08-01,722,3.863,1.7,2,4.15,120,0,7.923,102.312
2019-09-03,722,3.618,1.3,2,4.15,120,0,7.864,104.307
2019-10-01,722,3.777,1.3,2,4.15,120,0,7.77,102.977
2019-11-01,722,3.83,2.7,2,4.15,120,0,7.68,102.531
2020-01-02,722,3.819,2.0,2,4.15,120,0,7.674,102.578
2020-02-03,722,3.506,1.7,2,4.15,120,0,7.621,105.051
2020-03-02,722,3.232,1.7,2,4.15,120,0,7.575,107.241
2020-04-01,722,3.991,1.7,2,4.15,120,0,7.413,101.2
2020-05-04,722,3.389,0.0,2,4.15,120,0,7.389,105.867
2020-06-01,722,3.294,0.0,2,4.15,120,0,7.466,106.577
2020-07-01,722,3.339,0.0,2,4.15,120,0,7.381,106.168
2020-08-03,722,2.99,0.0,2,4.15,120,0,7.325,108.879
2020-09-01,722,2.956,0.0,2,4.15,120,0,7.25,109.081
2020-10-01,722,3.037,0.0,2,4.15,120,0,7.161,108.366
2020-11-02,722,2.999,0.0,2,4.15,120,0,7.079,108.59
2019-08-01,723,3.83,2.3,2,4.15,120,0,8.0,102.599
2019-09-03,723,3.64,2.0,2,4.15,120,0,7.934,104.15
2019-10-01,723,3.699,2.7,2,4.15,120,0,7.852,103.635
2019-11-01,723,3.886,2.3,2,4.15,120,0,7.746,102.094
2020-01-02,723,3.79,3.0,2,4.15,120,0,7.747,102.827
2020-02-03,723,3.452,3.3,2,4.15,120,0,7.697,105.525
2020-03-02,723,3.224,3.3,2,4.15,120,0,7.646,107.356
2020-04-01,723,4.059,2.7,2,4.15,120,0,7.476,100.687
2020-05-04,723,3.397,2.7,2,4.15,120,0,7.458,105.841
2020-06-01,723,3.33,2.3,2,4.15,120,0,7.39,106.336
2020-07-01,723,3.37,2.0,2,4.15,120,0,7.45,105.968
2020-08-03,723,2.958,2.7,2,4.15,120,0,7.401,109.205
2020-09-01,723,2.908,2.7,2,4.15,120,0,7.328,109.536
2020-10-01,723,2.959,2.3,2,4.15,120,0,7.242,109.049
2020-11-02,723,2.914,2.3,2,4.15,120,0,7.16,109.327
2019-09-03,724,4.886,0.0,2,5.1,120,0,7.716,101.664
2019-10-01,724,4.982,0.0,2,5.1,120,0,7.629,100.903
2019-11-01,724,4.968,0.0,2,5.1,120,0,7.547,101.004
2020-01-02,724,4.947,0.0,2,5.1,120,0,7.384,101.153
2020-02-03,724,4.664,0.0,2,5.1,120,0,7.335,103.318
2020-03-02,724,4.536,0.0,2,5.1,120,0,7.457,104.287
2020-04-01,724,5.219,0.0,2,5.1,120,0,7.298,99.121
2020-05-04,724,4.665,0.0,2,5.1,120,0,7.273,103.234
2020-06-01,724,4.588,0.0,2,5.1,120,0,7.207,103.796
2020-07-01,724,4.601,0.0,2,5.1,120,0,7.125,103.673
2020-08-03,724,4.349,0.0,2,5.1,120,0,7.065,105.55
2020-09-01,724,4.268,0.0,2,5.1,120,0,7.166,106.123
2020-10-01,724,4.241,0.0,2,5.1,120,0,7.088,106.279
2020-11-02,724,4.22,0.0,2,5.1,120,0,7.005,106.385
2019-10-01,725,3.825,0.0,2,3.6,120,0,8.28,98.148
2019-11-01,725,3.74,2.3,2,3.6,120,0,8.206,98.849
