,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,MONTH,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
1208,2020-11-02,91,2.547,0.0,2,5.05,36,0,2.765,107.269,11,107.323,107.472,107.472,106.077,106.297,105.96,107.323
1210,2019-09-03,92,3.672,0.0,2,4.7,84,0,5.111,105.492,9,104.303,0.0,0.0,0.0,0.0,0.0,104.303
1211,2019-10-01,92,3.758,0.0,2,4.7,84,0,5.15,104.962,10,105.492,104.303,0.0,0.0,0.0,0.0,105.492
1212,2019-11-01,92,3.793,0.0,2,4.7,84,0,5.065,104.709,11,104.962,105.492,104.303,0.0,0.0,0.0,104.962
1213,2020-01-02,92,3.762,0.0,2,4.7,84,0,4.9,104.748,1,104.709,104.962,105.492,104.303,0.0,0.0,104.709
1214,2020-02-03,92,3.538,0.0,2,4.7,84,0,4.824,105.84,2,104.748,104.709,104.962,105.492,104.303,0.0,104.748
1215,2020-03-02,92,3.298,0.0,2,4.7,84,0,4.759,107.01,3,105.84,104.748,104.709,104.962,105.492,104.303,105.84
1216,2020-04-01,92,3.833,0.0,2,4.7,84,0,4.76,104.208,4,107.01,105.84,104.748,104.709,104.962,105.492,107.01
1217,2020-05-04,92,3.333,0.0,2,4.7,84,0,4.691,106.627,5,104.208,107.01,105.84,104.748,104.709,104.962,104.208
1218,2020-06-01,92,3.23,0.0,2,4.7,84,0,4.619,107.053,6,106.627,104.208,107.01,105.84,104.748,104.709,106.627
1219,2020-07-01,92,3.264,2.3,2,4.7,84,0,4.537,106.785,7,107.053,106.627,104.208,107.01,105.84,104.748,107.053
1220,2020-08-03,92,2.94,2.0,2,4.7,84,0,4.46,108.256,8,106.785,107.053,106.627,104.208,107.01,105.84,106.785
1221,2020-09-01,92,2.892,2.0,2,4.7,60,0,4.384,108.371,9,108.256,106.785,107.053,106.627,104.208,107.01,108.256
1222,2020-10-01,92,2.876,1.7,2,4.7,60,0,4.403,108.324,10,108.371,108.256,106.785,107.053,106.627,104.208,108.371
1223,2020-11-02,92,2.818,1.7,2,4.7,60,0,4.318,108.458,11,108.324,108.371,108.256,106.785,107.053,106.627,108.324
1225,2019-09-03,93,3.813,0.0,2,5.1,84,0,5.74,107.67,9,106.67,0.0,0.0,0.0,0.0,0.0,106.67
1226,2019-10-01,93,3.885,0.0,2,5.1,84,0,5.66,107.151,10,107.67,106.67,0.0,0.0,0.0,0.0,107.67
1227,2019-11-01,93,3.912,0.0,2,5.1,84,0,5.575,106.909,11,107.151,107.67,106.67,0.0,0.0,0.0,107.151
1228,2020-01-02,93,3.891,0.0,2,5.1,84,0,5.41,106.884,1,106.909,107.151,107.67,106.67,0.0,0.0,106.909
1229,2020-02-03,93,3.656,0.0,2,5.1,84,0,5.47,108.188,2,106.884,106.909,107.151,107.67,106.67,0.0,106.884
1230,2020-03-02,93,3.417,0.0,2,5.1,84,0,5.408,109.514,3,108.188,106.884,106.909,107.151,107.67,106.67,108.188
1231,2020-04-01,93,4.016,0.0,2,5.1,84,0,5.295,105.938,4,109.514,108.188,106.884,106.909,107.151,107.67,109.514
1232,2020-05-04,93,3.478,0.0,2,5.1,84,0,5.235,108.927,5,105.938,109.514,108.188,106.884,106.909,107.151,105.938
1233,2020-06-01,93,3.364,0.0,2,5.1,84,0,5.165,109.483,6,108.927,105.938,109.514,108.188,106.884,106.909,108.927
1234,2020-07-01,93,3.398,0.0,2,5.1,84,0,5.083,109.177,7,109.483,108.927,105.938,109.514,108.188,106.884,109.483
