VALUE DATE,STOCK CODE,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET
1/10/2019,DR140026,4.049,0,2,5.92,0,6.803,113.593,120,113.289,107.2478351
1/11/2019,DR140026,4.074,0,2,5.92,0,6.717,113.289,120,113.198,107.2478351
1/12/2019,DR140026,4.072,0,2,5.92,0,6.634,113.198,120,113.249,107.2478351
1/1/2020,DR140026,4.051,0,2,5.92,0,6.727,113.249,120,115.111,107.2478351
1/2/2020,DR140026,3.792,0,2,5.92,0,6.665,115.111,120,116.841,107.2478351
1/3/2020,DR140026,3.553,0,2,5.92,0,6.612,116.841,120,111.456,107.2478351
1/4/2020,DR140026,4.249,0,2,5.92,0,6.467,111.456,120,115.572,107.2478351
1/5/2020,DR140026,3.68,0,2,5.92,0,6.431,115.572,120,116.028,107.2478351
1/6/2020,DR140026,3.603,0,2,5.92,0,6.363,116.028,120,115.611,107.2478351
1/7/2020,DR140026,3.64,0,2,5.92,0,6.442,115.611,120,117.462,107.2478351
1/8/2020,DR140026,3.371,0,2,5.92,0,6.376,117.462,120,117.884,107.2478351
1/9/2020,DR140026,3.294,0,2,5.92,0,6.304,117.884,120,117.695,107.2478351
1/10/2020,DR140026,3.297,0,2,5.92,0,6.223,117.695,120,117.939,107.2478351
1/8/2019,DS052767,3.936,0,2,6.3,0,1.336,103.2,24,103.195,101.5322902
1/9/2019,DS052767,3.783,0,2,6.3,0,1.248,103.195,24,103.026,101.5322902
1/10/2019,DS052767,3.771,0,2,6.3,0,1.172,103.026,24,102.829,101.5322902
1/11/2019,DS052767,3.766,0,2,6.3,0,1.089,102.829,24,102.671,101.5322902
1/12/2019,DS052767,3.724,0,2,6.3,0,1.006,102.671,24,102.499,101.5322902
1/1/2020,DS052767,3.689,0,2,6.3,0,0.951,102.499,12,102.391,101.5322902
1/2/2020,DS052767,3.564,0,2,6.3,0,0.867,102.391,12,102.26,101.5322902
1/3/2020,DS052767,3.478,0,2,6.3,0,0.793,102.26,12,101.987,101.5322902
1/4/2020,DS052767,3.548,0,2,6.3,0,0.713,101.987,12,101.845,101.5322902
1/5/2020,DS052767,3.403,0,2,6.3,0,0.626,101.845,12,101.707,101.5322902
1/6/2020,DS052767,3.277,0,2,6.3,0,0.552,101.707,12,101.465,101.5322902
1/7/2020,DS052767,3.288,0,2,6.3,0,0.487,101.465,6,101.208,101.5322902
1/8/2020,DS052767,3.258,0,2,6.3,0,0.398,101.208,6,100.957,101.5322902
1/9/2020,DS052767,3.299,0,2,6.3,0,0.32,100.957,6,100.723,101.5322902
1/10/2020,DS052767,3.265,0,2,6.3,0,0.239,100.723,3,100.481,101.5322902
1/8/2019,DS140023,4.247,0,2,6.05,0,7.821,114.983,180,116.609,107.2478351
1/9/2019,DS140023,4.056,0,2,6.05,0,7.76,116.609,180,115.82,107.2478351
1/10/2019,DS140023,4.132,0,2,6.05,0,7.673,115.82,180,115.564,107.2478351
1/11/2019,DS140023,4.149,0,2,6.05,0,7.588,115.564,180,115.471,107.2478351
1/12/2019,DS140023,4.148,2.7,2,6.05,0,7.505,115.471,120,115.532,107.2478351
1/1/2020,DS140023,4.129,2.3,2,6.05,0,7.621,115.532,120,117.778,107.2478351
1/2/2020,DS140023,3.863,2.3,2,6.05,0,7.57,117.778,120,119.8,107.2478351
1/3/2020,DS140023,3.626,2,2,6.05,0,7.526,119.8,120,113.341,107.2478351
1/4/2020,DS140023,4.348,2,2,6.05,0,7.351,113.341,120,117.97,107.2478351
1/5/2020,DS140023,3.799,2,2,6.05,0,7.334,117.97,120,118.566,107.2478351
1/6/2020,DS140023,3.718,0,2,6.05,0,7.269,118.566,120,118.058,107.2478351
1/7/2020,DS140023,3.761,0,2,6.05,0,7.37,118.058,120,120.105,107.2478351
1/8/2020,DS140023,3.51,3,2,6.05,0,7.31,120.105,120,120.681,107.2478351
1/9/2020,DS140023,3.428,2.7,2,6.05,0,7.242,120.681,120,120.429,107.2478351
1/10/2020,DS140023,3.439,2.7,2,6.05,0,7.16,120.429,120,120.708,107.2478351
1/8/2019,DS140024,4.23,0,2,6.01,0,7.538,114.227,120,115.9,107.2478351
1/9/2019,DS140024,4.025,0,2,6.01,0,7.477,115.9,120,115.13,107.2478351
1/10/2019,DS140024,4.102,0,2,6.01,0,7.391,115.13,120,114.793,107.2478351
1/11/2019,DS140024,4.129,0,2,6.01,0,7.305,114.793,120,114.715,107.2478351
1/12/2019,DS140024,4.126,0,2,6.01,0,7.222,114.715,120,114.785,107.2478351
1/1/2020,DS140024,4.105,0,2,6.01,0,7.331,114.785,120,116.922,107.2478351
1/2/2020,DS140024,3.839,0,2,6.01,0,7.277,116.922,120,118.86,107.2478351
1/3/2020,DS140024,3.6,0,2,6.01,0,7.229,118.86,120,112.739,107.2478351
1/4/2020,DS140024,4.316,0,2,6.01,0,7.065,112.739,120,117.217,107.2478351
1/5/2020,DS140024,3.759,0,2,6.01,0,7.041,117.217,120,117.785,107.2478351
1/6/2020,DS140024,3.677,0,2,6.01,0,6.975,117.785,120,117.292,107.2478351
1/7/2020,DS140024,3.72,0,2,6.01,0,7.069,117.292,120,119.306,107.2478351
1/8/2020,DS140024,3.46,0,2,6.01,0,7.008,119.306,120,119.827,107.2478351
1/9/2020,DS140024,3.38,0,2,6.01,0,6.938,119.827,120,119.6,107.2478351
1/10/2020,DS140024,3.388,0,2,6.01,0,6.856,119.6,120,119.87,107.2478351
1/8/2019,DT140021,4.282,2.7,2,6.15,0,8.356,116.662,180,118.21,107.2478351
1/9/2019,DT140021,4.114,2.7,2,6.15,0,8.297,118.21,180,117.336,107.2478351
1/10/2019,DT140021,4.193,2,2,6.15,0,8.208,117.336,180,117.128,107.2478351
1/11/2019,DT140021,4.204,2,2,6.15,0,8.123,117.128,180,116.981,107.2478351
1/12/2019,DT140021,4.209,1.7,2,6.15,0,8.039,116.981,180,117.04,107.2478351
1/1/2020,DT140021,4.192,0,2,6.15,0,8.171,117.04,180,119.585,107.2478351
1/2/2020,DT140021,3.917,0,2,6.15,0,8.129,119.585,180,121.786,107.2478351
1/3/2020,DT140021,3.682,0,2,6.15,0,8.091,121.786,180,114.639,107.2478351
1/4/2020,DT140021,4.417,0,2,6.15,0,7.893,114.639,180,119.588,107.2478351
1/5/2020,DT140021,3.879,0,2,6.15,0,7.89,119.588,180,120.273,107.2478351
1/6/2020,DT140021,3.796,0,2,6.15,0,7.828,120.273,180,119.705,107.2478351
1/7/2020,DT140021,3.842,0,2,6.15,0,7.941,119.705,180,121.947,107.2478351
1/8/2020,DT140021,3.593,0,2,6.15,0,7.889,121.947,180,122.511,107.2478351
1/9/2020,DT140021,3.52,0,2,6.15,0,7.821,122.511,180,122.198,107.2478351
1/10/2020,DT140021,3.537,0,2,6.15,0,7.738,122.198,180,122.508,107.2478351
1/8/2019,DT140022,4.265,0,2,6.1,0,8.092,115.815,180,117.412,107.2478351
1/9/2019,DT140022,4.085,0,2,6.1,0,8.032,117.412,180,116.585,107.2478351
1/10/2019,DT140022,4.162,0,2,6.1,0,7.945,116.585,180,116.342,107.2478351
1/11/2019,DT140022,4.177,0,2,6.1,0,7.859,116.342,180,116.233,107.2478351
1/12/2019,DT140022,4.178,0,2,6.1,0,7.776,116.233,180,116.284,107.2478351
1/1/2020,DT140022,4.161,0,2,6.1,0,7.9,116.284,180,118.693,107.2478351
1/2/2020,DT140022,3.889,0,2,6.1,0,7.854,118.693,180,120.805,107.2478351
1/3/2020,DT140022,3.653,0,2,6.1,0,7.812,120.805,180,114.006,107.2478351
1/4/2020,DT140022,4.381,0,2,6.1,0,7.627,114.006,180,118.786,107.2478351
1/5/2020,DT140022,3.839,0,2,6.1,0,7.616,118.786,180,119.436,107.2478351
1/6/2020,DT140022,3.756,0,2,6.1,0,7.553,119.436,120,118.894,107.2478351
1/7/2020,DT140022,3.801,0,2,6.1,0,7.66,118.894,120,121.039,107.2478351
1/8/2020,DT140022,3.551,0,2,6.1,0,7.604,121.039,120,121.626,107.2478351
1/9/2020,DT140022,3.472,0,2,6.1,0,7.536,121.626,120,121.335,107.2478351
1/10/2020,DT140022,3.487,0,2,6.1,0,7.453,121.335,120,121.621,107.2478351
1/8/2019,DU140011,4.323,0,2,6.24,0,8.862,118.204,180,119.623,107.2478351
1/9/2019,DU140011,4.179,3,2,6.24,0,8.803,119.623,180,118.654,107.2478351
1/10/2019,DU140011,4.262,2.7,2,6.24,0,8.711,118.654,180,118.556,107.2478351
1/11/2019,DU140011,4.262,2.7,2,6.24,0,8.628,118.556,180,118.398,107.2478351
1/12/2019,DU140011,4.268,2.3,2,6.24,0,8.543,118.398,180,118.473,107.2478351
1/1/2020,DU140011,4.251,2.3,2,6.24,0,8.689,118.473,180,121.24,107.2478351
1/2/2020,DU140011,3.975,2.7,2,6.24,0,8.656,121.24,180,123.612,107.2478351
1/3/2020,DU140011,3.742,0,2,6.24,0,8.625,123.612,180,115.78,107.2478351
1/4/2020,DU140011,4.49,0,2,6.24,0,8.402,115.78,180,121.097,107.2478351
1/5/2020,DU140011,3.955,0,2,6.24,0,8.416,121.097,180,121.768,107.2478351
1/6/2020,DU140011,3.88,0,2,6.24,0,8.355,121.768,180,121.181,107.2478351
1/7/2020,DU140011,3.925,0,2,6.24,0,8.481,121.181,180,123.584,107.2478351
1/8/2020,DU140011,3.68,0,2,6.24,0,8.435,123.584,180,124.14,107.2478351
1/9/2020,DU140011,3.614,0,2,6.24,0,8.368,124.14,180,123.758,107.2478351
1/10/2020,DU140011,3.637,0,2,6.24,0,8.284,123.758,180,124.106,107.2478351
1/8/2019,DU140012,4.301,0,2,6.19,0,8.614,117.403,180,118.881,107.2478351
1/9/2019,DU140012,4.146,0,2,6.19,0,8.555,118.881,180,117.97,107.2478351
1/10/2019,DU140012,4.226,0,2,6.19,0,8.465,117.97,180,117.841,107.2478351
1/11/2019,DU140012,4.229,0,2,6.19,0,8.381,117.841,180,117.683,107.2478351
1/12/2019,DU140012,4.235,0,2,6.19,0,8.297,117.683,180,117.741,107.2478351
1/1/2020,DU140012,4.219,0,2,6.19,0,8.436,117.741,180,120.402,107.2478351
1/2/2020,DU140012,3.943,0,2,6.19,0,8.398,120.402,180,122.69,107.2478351
1/3/2020,DU140012,3.709,0,2,6.19,0,8.364,122.69,180,115.195,107.2478351
1/4/2020,DU140012,4.451,0,2,6.19,0,8.154,115.195,180,120.326,107.2478351
1/5/2020,DU140012,3.915,0,2,6.19,0,8.158,120.326,180,121.006,107.2478351
1/6/2020,DU140012,3.836,0,2,6.19,0,8.097,121.006,180,120.433,107.2478351
1/7/2020,DU140012,3.881,0,2,6.19,0,8.217,120.433,180,122.757,107.2478351
1/8/2020,DU140012,3.634,0,2,6.19,0,8.167,122.757,180,123.335,107.2478351
1/9/2020,DU140012,3.563,0,2,6.19,0,8.101,123.335,180,122.948,107.2478351
1/10/2020,DU140012,3.587,0,2,6.19,0,8.016,122.948,180,123.273,107.2478351
1/8/2019,DV140009,4.366,0,2,6.33,0,9.332,119.713,180,121.238,107.2478351
1/9/2019,DV140009,4.222,3.3,2,6.33,0,9.279,121.238,180,120.154,107.2478351
1/10/2019,DV140009,4.31,3,2,6.33,0,9.182,120.154,180,120.127,107.2478351
1/11/2019,DV140009,4.304,3,2,6.33,0,9.101,120.127,180,119.967,107.2478351
1/12/2019,DV140009,4.31,2.7,2,6.33,0,9.016,119.967,180,120.067,107.2478351
1/1/2020,DV140009,4.292,2.7,2,6.33,0,9.176,120.067,180,123.044,107.2478351
1/2/2020,DV140009,4.016,2.7,2,6.33,0,9.152,123.044,180,125.592,107.2478351
1/3/2020,DV140009,3.784,0,2,6.33,0,9.129,125.592,180,117.062,107.2478351
1/4/2020,DV140009,4.545,0,2,6.33,0,8.877,117.062,180,122.791,107.2478351
1/5/2020,DV140009,4.008,0,2,6.33,0,8.91,122.791,180,123.434,107.2478351
1/6/2020,DV140009,3.941,0,2,6.33,0,8.849,123.434,180,122.827,107.2478351
1/7/2020,DV140009,3.985,0,2,6.33,0,8.987,122.827,180,125.427,107.2478351
1/8/2020,DV140009,3.74,0,2,6.33,0,8.949,125.427,180,125.906,107.2478351
1/9/2020,DV140009,3.686,0,2,6.33,0,8.883,125.906,180,125.309,107.2478351
1/10/2020,DV140009,3.727,3,2,6.33,0,8.793,125.309,180,125.724,107.2478351
1/8/2019,DV140010,4.341,0,2,6.28,0,9.103,118.949,180,120.4,107.2478351
1/9/2019,DV140010,4.199,0,2,6.28,0,9.046,120.4,180,119.368,107.2478351
1/10/2019,DV140010,4.285,0,2,6.28,0,8.952,119.368,180,119.316,107.2478351
1/11/2019,DV140010,4.281,0,2,6.28,0,8.87,119.316,180,119.146,107.2478351
1/12/2019,DV140010,4.288,0,2,6.28,0,8.785,119.146,180,119.239,107.2478351
1/1/2020,DV140010,4.27,0,2,6.28,0,8.938,119.239,180,122.112,107.2478351
1/2/2020,DV140010,3.994,0,2,6.28,0,8.909,122.112,180,124.566,107.2478351
1/3/2020,DV140010,3.762,0,2,6.28,0,8.882,124.566,180,116.393,107.2478351
1/4/2020,DV140010,4.516,0,2,6.28,0,8.645,116.393,180,121.905,107.2478351
1/5/2020,DV140010,3.981,0,2,6.28,0,8.668,121.905,180,122.586,107.2478351
1/6/2020,DV140010,3.908,0,2,6.28,0,8.607,122.586,180,121.983,107.2478351
1/7/2020,DV140010,3.953,0,2,6.28,0,8.739,121.983,180,124.486,107.2478351
1/8/2020,DV140010,3.708,0,2,6.28,0,8.698,124.486,180,125.017,107.2478351
1/9/2020,DV140010,3.647,0,2,6.28,0,8.631,125.017,180,124.487,107.2478351
1/10/2020,DV140010,3.683,0,2,6.28,0,8.544,124.487,180,124.869,107.2478351
1/8/2019,DW140007,4.422,3,2,6.42,0,9.782,121.069,180,122.684,107.2478351
1/9/2019,DW140007,4.279,3,2,6.42,0,9.733,122.684,180,121.495,107.2478351
1/10/2019,DW140007,4.371,2.7,2,6.42,0,9.633,121.495,180,121.428,107.2478351
1/11/2019,DW140007,4.369,2.7,2,6.42,0,9.55,121.428,180,121.291,107.2478351
1/12/2019,DW140007,4.373,2.7,2,6.42,0,9.466,121.291,180,121.42,107.2478351
1/1/2020,DW140007,4.354,0,2,6.42,0,9.639,121.42,180,124.572,107.2478351
1/2/2020,DW140007,4.08,0,2,6.42,0,9.625,124.572,180,127.274,107.2478351
1/3/2020,DW140007,3.85,0,2,6.42,0,9.61,127.274,180,118.087,107.2478351
1/4/2020,DW140007,4.622,0,2,6.42,0,9.327,118.087,180,124.242,107.2478351
1/5/2020,DW140007,4.08,0,2,6.42,0,9.381,124.242,180,124.843,107.2478351
1/6/2020,DW140007,4.021,0,2,6.42,0,9.321,124.843,180,124.221,107.2478351
1/7/2020,DW140007,4.064,0,2,6.42,0,9.47,124.221,180,126.999,107.2478351
1/8/2020,DW140007,3.82,0,2,6.42,0,9.441,126.999,180,127.355,107.2478351
1/9/2020,DW140007,3.78,0,2,6.42,0,9.372,127.355,180,126.591,107.2478351
1/10/2020,DW140007,3.833,0,2,6.42,0,9.279,126.591,180,127.146,107.2478351
1/8/2019,DW140008,4.392,3,2,6.38,0,9.557,120.466,180,121.996,107.2478351
1/9/2019,DW140008,4.252,3,2,6.38,0,9.505,121.996,180,120.849,107.2478351
1/10/2019,DW140008,4.343,2.3,2,6.38,0,9.406,120.849,180,120.802,107.2478351
1/11/2019,DW140008,4.339,2.3,2,6.38,0,9.324,120.802,180,120.653,107.2478351
1/12/2019,DW140008,4.344,2.3,2,6.38,0,9.24,120.653,180,120.773,107.2478351
1/1/2020,DW140008,4.325,0,2,6.38,0,9.406,120.773,180,123.838,107.2478351
1/2/2020,DW140008,4.05,0,2,6.38,0,9.388,123.838,180,126.452,107.2478351
1/3/2020,DW140008,3.82,0,2,6.38,0,9.368,126.452,180,117.6,107.2478351
1/4/2020,DW140008,4.586,0,2,6.38,0,9.102,117.6,180,123.536,107.2478351
1/5/2020,DW140008,4.047,0,2,6.38,0,9.144,123.536,180,124.172,107.2478351
1/6/2020,DW140008,3.983,0,2,6.38,0,9.084,124.172,180,123.55,107.2478351
1/7/2020,DW140008,4.027,0,2,6.38,0,9.228,123.55,180,126.246,107.2478351
1/8/2020,DW140008,3.782,0,2,6.38,0,9.194,126.246,180,126.69,107.2478351
1/9/2020,DW140008,3.733,0,2,6.38,0,9.127,126.69,180,126.01,107.2478351
1/10/2020,DW140008,3.78,0,2,6.38,0,9.036,126.01,180,126.494,107.2478351
1/8/2019,DX140006,4.447,0,2,6.47,0,9.993,121.824,180,123.489,107.2478351
1/9/2019,DX140006,4.304,3,2,6.47,0,9.947,123.489,180,122.233,107.2478351
1/10/2019,DX140006,4.399,2.7,2,6.47,0,9.844,122.233,180,122.18,107.2478351
1/11/2019,DX140006,4.396,2.7,2,6.47,0,9.761,122.18,180,122.055,107.2478351
1/12/2019,DX140006,4.399,2.3,2,6.47,0,9.677,122.055,180,122.204,107.2478351
1/1/2020,DX140006,4.379,2.3,2,6.47,0,9.857,122.204,180,125.418,107.2478351
1/2/2020,DX140006,4.108,2.7,2,6.47,0,9.848,125.418,180,118.704,107.2478351
1/4/2020,DX140006,4.654,0,2,6.47,0,9.538,118.704,180,125.08,107.2478351
1/5/2020,DX140006,4.109,0,2,6.47,0,9.603,125.08,180,125.643,107.2478351
1/6/2020,DX140006,4.055,0,2,6.47,0,9.543,125.643,180,125.008,107.2478351
1/7/2020,DX140006,4.098,0,2,6.47,0,9.697,125.008,180,127.334,107.2478351
1/8/2019,DZ012851,3.392,1.7,2,7.1,0,2.171,108.356,36,108.273,105.9295121
1/9/2019,DZ012851,3.293,1.3,2,7.1,0,2.084,108.273,36,107.955,105.9295121
1/10/2019,DZ012851,3.315,1.3,2,7.1,0,2.008,107.955,36,107.65,105.9295121
1/11/2019,DZ012851,3.32,1.3,2,7.1,0,1.924,107.65,36,107.307,105.9295121
1/12/2019,DZ012851,3.344,0,2,7.1,0,1.84,107.307,24,107.016,105.9295121
1/1/2020,DZ012851,3.343,0,2,7.1,0,1.818,107.016,24,107.009,105.9295121
1/2/2020,DZ012851,3.181,0,2,7.1,0,1.733,107.009,24,107.169,105.9295121
1/3/2020,DZ012851,2.935,0,2,7.1,0,1.66,107.169,24,106.4,105.9295121
1/4/2020,DZ012851,3.195,0,2,7.1,0,1.577,106.4,24,106.56,105.9295121
1/5/2020,DZ012851,2.893,0,2,7.1,0,1.49,106.56,24,106.659,105.9295121
1/6/2020,DZ012851,2.634,0,2,7.1,0,1.417,106.659,24,106.278,105.9295121
1/7/2020,DZ012851,2.658,0,2,7.1,0,1.383,106.278,24,106.444,105.9295121
1/8/2020,DZ012851,2.26,0,2,7.1,0,1.297,106.444,24,106.184,105.9295121
1/9/2020,DZ012851,2.174,0,2,7.1,0,1.219,106.184,24,105.784,105.9295121
1/10/2020,DZ012851,2.181,0,2,7.1,0,1.137,105.784,24,105.499,105.9295121
1/8/2019,DZ021250,3.68,0,2,7.25,0,2.957,111.105,60,111.466,105.9295121
1/9/2019,DZ021250,3.481,0,2,7.25,0,2.872,111.466,60,111.09,105.9295121
1/10/2019,DZ021250,3.519,0,2,7.25,0,2.796,111.09,60,110.732,105.9295121
1/11/2019,DZ021250,3.545,0,2,7.25,0,2.713,110.732,60,110.448,105.9295121
1/12/2019,DZ021250,3.548,0,2,7.25,0,2.629,110.448,36,110.21,105.9295121
1/1/2020,DZ021250,3.532,0,2,7.25,0,2.633,110.21,36,110.373,105.9295121
1/2/2020,DZ021250,3.371,0,2,7.25,0,2.549,110.373,36,110.863,105.9295121
1/3/2020,DZ021250,3.098,0,2,7.25,0,2.478,110.863,36,109.632,105.9295121
1/4/2020,DZ021250,3.44,0,2,7.25,0,2.392,109.632,36,110.336,105.9295121
1/5/2020,DZ021250,3.051,0,2,7.25,0,2.31,110.336,36,110.472,105.9295121
1/6/2020,DZ021250,2.883,0,2,7.25,0,2.237,110.472,36,110.041,105.9295121
1/7/2020,DZ021250,2.922,0,2,7.25,0,2.229,110.041,36,110.586,105.9295121
1/8/2020,DZ021250,2.541,0,2,7.25,0,2.145,110.586,36,110.518,105.9295121
1/9/2020,DZ021250,2.419,0,2,7.25,0,2.068,110.518,36,110.094,105.9295121
1/10/2020,DZ021250,2.442,0,2,7.25,0,1.987,110.094,36,109.892,105.9295121
1/8/2019,PI150010,3.732,0,2,4.75,0,0.836,100.861,12,100.821,107.6040124
1/9/2019,PI150010,3.67,0,2,4.75,0,0.747,100.821,12,100.799,107.6040124
1/10/2019,PI150010,3.584,3,2,4.75,0,0.672,100.799,12,100.688,107.6040124
1/11/2019,PI150010,3.608,2.7,2,4.75,0,0.589,100.688,12,100.625,107.6040124
1/12/2019,PI150010,3.542,2.7,2,4.75,0,0.505,100.625,6,100.552,107.6040124
1/1/2020,PI150010,3.482,2.3,2,4.75,0,0.434,100.552,6,100.469,107.6040124
1/2/2020,PI150010,3.415,2.3,2,4.75,0,0.347,100.469,6,100.421,107.6040124
1/3/2020,PI150010,3.228,2.3,2,4.75,0,0.272,100.421,3,100.296,107.6040124
1/4/2020,PI150010,3.236,0,2,4.75,0,0.191,100.296,3,100.179,107.6040124
1/5/2020,PI150010,3.045,0,2,4.75,0,0.103,100.179,3,100.065,107.6040124
1/8/2019,PJ140034,3.469,0,2,4.5,0,0.894,100.924,12,100.912,107.2478351
1/9/2019,PJ140034,3.372,0,2,4.5,0,0.806,100.912,12,100.886,107.2478351
1/10/2019,PJ140034,3.294,0,2,4.5,0,0.73,100.886,12,100.768,107.2478351
1/11/2019,PJ140034,3.323,0,2,4.5,0,0.647,100.768,12,100.696,107.2478351
1/12/2019,PJ140034,3.282,0,2,4.5,0,0.563,100.696,12,100.618,107.2478351
1/1/2020,PJ140034,3.241,3,2,4.5,0,0.48,100.618,6,100.537,107.2478351
1/2/2020,PJ140034,3.176,2.7,2,4.5,0,0.41,100.537,6,100.5,107.2478351
1/3/2020,PJ140034,2.986,2.7,2,4.5,0,0.335,100.5,6,100.375,107.2478351
1/4/2020,PJ140034,2.992,2.3,2,4.5,0,0.254,100.375,3,100.27,107.2478351
1/5/2020,PJ140034,2.819,2.3,2,4.5,0,0.165,100.27,3,100.186,107.2478351
1/6/2020,PJ140034,2.367,3.3,2,4.5,0,0.089,100.186,3,100.014,107.2478351
1/8/2019,PJ140053,3.861,0,2,5.05,0,1.24,101.488,24,101.514,103.0983543
1/9/2019,PJ140053,3.753,0,2,5.05,0,1.152,101.514,24,101.502,103.0983543
1/10/2019,PJ140053,3.68,0,2,5.05,0,1.077,101.502,24,101.29,103.0983543
1/11/2019,PJ140053,3.781,0,2,5.05,0,0.993,101.29,12,101.24,103.0983543
1/12/2019,PJ140053,3.731,0,2,5.05,0,0.937,101.24,12,101.198,103.0983543
1/1/2020,PJ140053,3.653,0,2,5.05,0,0.854,101.198,12,101.157,103.0983543
1/2/2020,PJ140053,3.553,0,2,5.05,0,0.769,101.157,12,101.179,103.0983543
1/3/2020,PJ140053,3.367,0,2,5.05,0,0.694,101.179,12,101.008,103.0983543
1/4/2020,PJ140053,3.426,0,2,5.05,0,0.613,101.008,12,100.975,103.0983543
1/5/2020,PJ140053,3.228,0,2,5.05,0,0.525,100.975,6,100.929,103.0983543
1/6/2020,PJ140053,3.029,0,2,5.05,0,0.461,100.929,6,100.77,103.0983543
1/7/2020,PJ140053,3.01,0,2,5.05,0,0.381,100.77,6,100.643,103.0983543
1/8/2020,PJ140053,2.821,0,2,5.05,0,0.292,100.643,3,100.485,103.0983543
1/9/2020,PJ140053,2.744,0,2,5.05,0,0.214,100.485,3,100.302,103.0983543
1/10/2020,PJ140053,2.717,0,2,5.05,0,0.132,100.302,3,100.108,103.0983543
1/8/2019,PK130057,3.502,2,2,4.2,0,1.04,100.737,24,100.769,107.2478351
1/9/2019,PK130057,3.41,2,2,4.2,0,0.952,100.769,12,100.743,107.2478351
1/10/2019,PK130057,3.376,0,2,4.2,0,0.901,100.743,12,100.656,107.2478351
1/11/2019,PK130057,3.397,0,2,4.2,0,0.817,100.656,12,100.621,107.2478351
1/12/2019,PK130057,3.356,0,2,4.2,0,0.734,100.621,12,100.586,107.2478351
1/1/2020,PK130057,3.304,0,2,4.2,0,0.65,100.586,12,100.559,107.2478351
1/2/2020,PK130057,3.221,0,2,4.2,0,0.564,100.559,12,100.586,107.2478351
1/3/2020,PK130057,3.026,0,2,4.2,0,0.489,100.586,6,100.471,107.2478351
1/4/2020,PK130057,3.064,0,2,4.2,0,0.418,100.471,6,100.416,107.2478351
1/5/2020,PK130057,2.917,0,2,4.2,0,0.33,100.416,6,100.392,107.2478351
1/6/2020,PK130057,2.633,0,2,4.2,0,0.254,100.392,3,100.271,107.2478351
1/7/2020,PK130057,2.598,0,2,4.2,0,0.173,100.271,3,100.153,107.2478351
1/8/2020,PK130057,2.324,0,2,4.2,0,0.083,100.153,3,100.008,107.2478351
1/8/2019,PK140035,3.629,0,2,4.6,0,1.819,101.78,24,101.93,107.2478351
1/9/2019,PK140035,3.498,0,2,4.6,0,1.731,101.93,24,101.912,107.2478351
1/10/2019,PK140035,3.462,0,2,4.6,0,1.656,101.912,24,101.826,107.2478351
1/11/2019,PK140035,3.46,0,2,4.6,0,1.573,101.826,24,101.772,107.2478351
1/12/2019,PK140035,3.437,0,2,4.6,0,1.49,101.772,24,101.732,107.2478351
1/1/2020,PK140035,3.406,0,2,4.6,0,1.41,101.732,24,101.756,107.2478351
1/2/2020,PK140035,3.315,0,2,4.6,0,1.357,101.756,24,101.932,107.2478351
1/3/2020,PK140035,3.109,0,2,4.6,0,1.283,101.932,24,101.629,107.2478351
1/4/2020,PK140035,3.259,0,2,4.6,0,1.201,101.629,24,101.783,107.2478351
1/5/2020,PK140035,3.025,0,2,4.6,0,1.113,101.783,24,101.93,107.2478351
1/6/2020,PK140035,2.782,0,2,4.6,0,1.039,101.93,24,101.786,107.2478351
1/7/2020,PK140035,2.784,0,2,4.6,0,0.958,101.786,12,101.857,107.2478351
1/8/2020,PK140035,2.526,0,2,4.6,0,0.89,101.857,12,101.783,107.2478351
1/9/2020,PK140035,2.421,0,2,4.6,0,0.812,101.783,12,101.573,107.2478351
1/10/2020,PK140035,2.468,0,2,4.6,0,0.731,101.573,12,101.482,107.2478351
1/8/2019,PK140052,3.962,0,2,5.15,0,2.135,102.578,36,102.792,103.0983543
1/9/2019,PK140052,3.816,0,2,5.15,0,2.048,102.792,36,102.786,103.0983543
1/10/2019,PK140052,3.774,0,2,5.15,0,1.973,102.786,36,102.462,103.0983543
1/11/2019,PK140052,3.885,0,2,5.15,0,1.888,102.462,24,102.437,103.0983543
1/12/2019,PK140052,3.849,0,2,5.15,0,1.856,102.437,24,102.44,103.0983543
1/1/2020,PK140052,3.79,0,2,5.15,0,1.773,102.44,24,102.507,103.0983543
1/2/2020,PK140052,3.688,0,2,5.15,0,1.688,102.507,24,102.72,103.0983543
1/3/2020,PK140052,3.499,0,2,5.15,0,1.614,102.72,24,102.239,103.0983543
1/4/2020,PK140052,3.721,0,2,5.15,0,1.531,102.239,24,102.563,103.0983543
1/5/2020,PK140052,3.429,0,2,5.15,0,1.445,102.563,24,102.666,103.0983543
1/6/2020,PK140052,3.27,0,2,5.15,0,1.405,102.666,24,102.551,103.0983543
1/7/2020,PK140052,3.245,0,2,5.15,0,1.324,102.551,24,102.678,103.0983543
1/8/2020,PK140052,3.017,0,2,5.15,0,1.236,102.678,24,102.618,103.0983543
1/9/2020,PK140052,2.932,0,2,5.15,0,1.159,102.618,24,102.462,103.0983543
1/10/2020,PK140052,2.916,0,2,5.15,0,1.078,102.462,24,102.342,103.0983543
